"";"Município";"Código";"ICAO"
"125";"OLHO D'ÁGUA GRANDE";2705903;"SBMO"
"126";"OLHO D'ÁGUA GRANDE";2705903;"SBAR"
"127";"OLIVENÇA";2706000;"SBMO"
"128";"OLIVENÇA";2706000;"SBUF"
"129";"OURO BRANCO";2706109;"SBMO"
"130";"OURO BRANCO";2706109;"SBUF"
"131";"PALESTINA";2706208;"SBMO"
"132";"PALESTINA";2706208;"SBAR"
"133";"PALMEIRA DOS ÍNDIOS";2706307;"SBMO"
"134";"PALMEIRA DOS ÍNDIOS";2706307;"SBAR"
"135";"PÃO DE AÇÚCAR";2706406;"SBMO"
"136";"PÃO DE AÇÚCAR";2706406;"SBAR"
"137";"PARICONHA";2706422;"SBMO"
"138";"PARICONHA";2706422;"SBAR"
"139";"PARIPUEIRA";2706448;"SBMO"
"140";"PARIPUEIRA";2706448;"SBRF"
"141";"PASSO DE CAMARAGIBE";2706505;"SBMO"
"142";"PASSO DE CAMARAGIBE";2706505;"SBRF"
"143";"PAULO JACINTO";2706604;"SBMO"
"144";"PAULO JACINTO";2706604;"SBAR"
"145";"PENEDO";2706703;"SBMO"
"146";"PENEDO";2706703;"SBAR"
"147";"PIAÇABUÇU";2706802;"SBMO"
"148";"PIAÇABUÇU";2706802;"SBAR"
"149";"PILAR";2706901;"SBMO"
"150";"PILAR";2706901;"SBAR"
"151";"PINDOBA";2707008;"SBMO"
"152";"PINDOBA";2707008;"SBAR"
"153";"PIRANHAS";2707107;"SBMO"
"154";"PIRANHAS";2707107;"SBAR"
"155";"POÇO DAS TRINCHEIRAS";2707206;"SBMO"
"156";"POÇO DAS TRINCHEIRAS";2707206;"SBUF"
"157";"PORTO CALVO";2707305;"SBMO"
"158";"PORTO CALVO";2707305;"SBRF"
"159";"PORTO DE PEDRAS";2707404;"SBMO"
"160";"PORTO DE PEDRAS";2707404;"SBRF"
"161";"PORTO REAL DO COLÉGIO";2707503;"SBMO"
"162";"PORTO REAL DO COLÉGIO";2707503;"SBAR"
"163";"QUEBRANGULO";2707602;"SBMO"
"164";"QUEBRANGULO";2707602;"SBUF"
"165";"RIO LARGO";2707701;"SBMO"
"166";"RIO LARGO";2707701;"SBRF"
"167";"ROTEIRO";2707800;"SBMO"
"168";"ROTEIRO";2707800;"SBAR"
"169";"SANTA LUZIA DO NORTE";2707909;"SBMO"
"170";"SANTA LUZIA DO NORTE";2707909;"SBRF"
"171";"SANTANA DO IPANEMA";2708006;"SBMO"
"172";"SANTANA DO IPANEMA";2708006;"SBUF"
"173";"SANTANA DO MUNDAÚ";2708105;"SBMO"
"174";"SANTANA DO MUNDAÚ";2708105;"SBRF"
"175";"SÃO BRÁS";2708204;"SBMO"
"176";"SÃO BRÁS";2708204;"SBAR"
