"";"Município";"Código";"ICAO"
"150";"SÃO JOÃO DE MERITI";3305109;"SBRJ"
"151";"SÃO JOSÉ DE UBÁ";3305133;"SBCP"
"152";"SÃO JOSÉ DE UBÁ";3305133;"SBME"
"153";"SÃO JOSÉ DO VALE DO RIO PRETO";3305158;"SBGL"
"154";"SÃO JOSÉ DO VALE DO RIO PRETO";3305158;"SBJF"
"155";"SÃO PEDRO DA ALDEIA";3305208;"SBCB"
"156";"SÃO PEDRO DA ALDEIA";3305208;"SBES"
"157";"SÃO SEBASTIÃO DO ALTO";3305307;"SBCP"
"158";"SÃO SEBASTIÃO DO ALTO";3305307;"SBME"
"159";"SAPUCAIA";3305406;"SBGL"
"160";"SAPUCAIA";3305406;"SBJF"
"161";"SAQUAREMA";3305505;"SBCB"
"162";"SAQUAREMA";3305505;"SBES"
"163";"SEROPÉDICA";3305554;"SBAF"
"164";"SEROPÉDICA";3305554;"SBSC"
"165";"SILVA JARDIM";3305604;"SBCB"
"166";"SILVA JARDIM";3305604;"SBES"
"167";"SUMIDOURO";3305703;"SBME"
"168";"SUMIDOURO";3305703;"SBJF"
"169";"TANGUÁ";3305752;"SBGL"
"170";"TANGUÁ";3305752;"SBRJ"
"171";"TERESÓPOLIS";3305802;"SBGL"
"172";"TERESÓPOLIS";3305802;"SBRJ"
"173";"TRAJANO DE MORAES";3305901;"SBME"
"174";"TRAJANO DE MORAES";3305901;"SBES"
"175";"TRÊS RIOS";3306008;"SBGL"
"176";"TRÊS RIOS";3306008;"SBJF"
"177";"VALENÇA";3306107;"SBJF"
"178";"VALENÇA";3306107;"SBRS"
"179";"VARRE-SAI";3306156;"SBCP"
"180";"VARRE-SAI";3306156;"SBIP"
"181";"VASSOURAS";3306206;"SBGL"
"182";"VASSOURAS";3306206;"SBAF"
"183";"VOLTA REDONDA";3306305;"SBSC"
"184";"VOLTA REDONDA";3306305;"SBRS"
