"";"Município";"Código";"ICAO"
"199";"PATU";2409308;"SBKG"
"200";"PATU";2409308;"SBJU"
"201";"PAU DOS FERROS";2409407;"SBFZ"
"202";"PAU DOS FERROS";2409407;"SBJU"
"203";"PEDRA GRANDE";2409506;"SBKG"
"204";"PEDRA GRANDE";2409506;"SBNT"
"205";"PEDRA PRETA";2409605;"SBKG"
"206";"PEDRA PRETA";2409605;"SBNT"
"207";"PEDRO AVELINO";2409704;"SBKG"
"208";"PEDRO AVELINO";2409704;"SBNT"
"209";"PEDRO VELHO";2409803;"SBKG"
"210";"PEDRO VELHO";2409803;"SBNT"
"211";"PENDÊNCIAS";2409902;"SBKG"
"212";"PENDÊNCIAS";2409902;"SBNT"
"213";"PILÕES";2410009;"SBKG"
"214";"PILÕES";2410009;"SBJU"
"215";"POÇO BRANCO";2410108;"SBKG"
"216";"POÇO BRANCO";2410108;"SBNT"
"217";"PORTALEGRE";2410207;"SBFZ"
"218";"PORTALEGRE";2410207;"SBJU"
"219";"PORTO DO MANGUE";2410256;"SBFZ"
"220";"PORTO DO MANGUE";2410256;"SBNT"
"221";"PRESIDENTE JUSCELINO";2410306;"SBKG"
"222";"PRESIDENTE JUSCELINO";2410306;"SBNT"
"223";"PUREZA";2410405;"SBNT"
"224";"PUREZA";2410405;"SBMS"
"225";"RAFAEL FERNANDES";2410504;"SBFZ"
"226";"RAFAEL FERNANDES";2410504;"SBJU"
"227";"RAFAEL GODEIRO";2410603;"SBKG"
"228";"RAFAEL GODEIRO";2410603;"SBJU"
"229";"RIACHO DA CRUZ";2410702;"SBFZ"
"230";"RIACHO DA CRUZ";2410702;"SBJU"
"231";"RIACHO DE SANTANA";2410801;"SBFZ"
"232";"RIACHO DE SANTANA";2410801;"SBJU"
"233";"RIACHUELO";2410900;"SBKG"
"234";"RIACHUELO";2410900;"SBNT"
"235";"RIO DO FOGO";2408953;"SBKG"
"236";"RIO DO FOGO";2408953;"SBNT"
"237";"RODOLFO FERNANDES";2411007;"SBFZ"
"238";"RODOLFO FERNANDES";2411007;"SBJU"
"239";"RUY BARBOSA";2411106;"SBKG"
"240";"RUY BARBOSA";2411106;"SBNT"
"241";"SANTA CRUZ";2411205;"SBKG"
"242";"SANTA CRUZ";2411205;"SBNT"
"243";"SANTA MARIA";2409332;"SBKG"
"244";"SANTA MARIA";2409332;"SBNT"
"245";"SANTANA DO MATOS";2411403;"SBKG"
"246";"SANTANA DO MATOS";2411403;"SBNT"
"247";"SANTANA DO SERIDÓ";2411429;"SBKG"
"248";"SANTANA DO SERIDÓ";2411429;"SBNT"
"249";"SANTO ANTÔNIO";2411502;"SBKG"
"250";"SANTO ANTÔNIO";2411502;"SBNT"
"251";"SÃO BENTO DO NORTE";2411601;"SBKG"
"252";"SÃO BENTO DO NORTE";2411601;"SBNT"
"253";"SÃO BENTO DO TRAIRÍ";2411700;"SBKG"
"254";"SÃO BENTO DO TRAIRÍ";2411700;"SBNT"
"255";"SÃO FERNANDO";2411809;"SBKG"
"256";"SÃO FERNANDO";2411809;"SBNT"
"257";"SÃO FRANCISCO DO OESTE";2411908;"SBFZ"
"258";"SÃO FRANCISCO DO OESTE";2411908;"SBJU"
"259";"SÃO GONÇALO DO AMARANTE";2412005;"SBKG"
"260";"SÃO GONÇALO DO AMARANTE";2412005;"SBNT"
"261";"SÃO JOÃO DO SABUGI";2412104;"SBKG"
"262";"SÃO JOÃO DO SABUGI";2412104;"SBNT"
"263";"SÃO JOSÉ DE MIPIBU";2412203;"SBKG"
"264";"SÃO JOSÉ DE MIPIBU";2412203;"SBNT"
"265";"SÃO JOSÉ DO CAMPESTRE";2412302;"SBKG"
"266";"SÃO JOSÉ DO CAMPESTRE";2412302;"SBNT"
"267";"SÃO JOSÉ DO SERIDÓ";2412401;"SBKG"
"268";"SÃO JOSÉ DO SERIDÓ";2412401;"SBNT"
"269";"SÃO MIGUEL";2412500;"SBFZ"
"270";"SÃO MIGUEL";2412500;"SBJU"
"271";"SÃO MIGUEL DO GOSTOSO";2412559;"SBKG"
"272";"SÃO MIGUEL DO GOSTOSO";2412559;"SBNT"
"273";"SÃO PAULO DO POTENGI";2412609;"SBKG"
"274";"SÃO PAULO DO POTENGI";2412609;"SBNT"
"275";"SÃO PEDRO";2412708;"SBKG"
"276";"SÃO PEDRO";2412708;"SBNT"
"277";"SÃO RAFAEL";2412807;"SBKG"
"278";"SÃO RAFAEL";2412807;"SBNT"
"279";"SÃO TOMÉ";2412906;"SBKG"
"280";"SÃO TOMÉ";2412906;"SBNT"
"281";"SÃO VICENTE";2413003;"SBKG"
"282";"SÃO VICENTE";2413003;"SBNT"
"283";"SENADOR ELÓI DE SOUZA";2413102;"SBKG"
"284";"SENADOR ELÓI DE SOUZA";2413102;"SBNT"
"285";"SENADOR GEORGINO AVELINO";2413201;"SBKG"
