"";"Município";"Código";"ICAO"
"132";"GAMELEIRA";2605905;"SBRF"
"133";"GARANHUNS";2606002;"SBMO"
"134";"GARANHUNS";2606002;"SBRF"
"135";"GLÓRIA DO GOITÁ";2606101;"SBKG"
"136";"GLÓRIA DO GOITÁ";2606101;"SBRF"
"137";"GOIANA";2606200;"SBRF"
"138";"GOIANA";2606200;"SBJP"
"139";"GRANITO";2606309;"SBPL"
"140";"GRANITO";2606309;"SBJU"
"141";"GRAVATÁ";2606408;"SBKG"
"142";"GRAVATÁ";2606408;"SBRF"
"143";"IATI";2606507;"SBMO"
"144";"IATI";2606507;"SBUF"
"145";"IBIMIRIM";2606606;"SBMO"
"146";"IBIMIRIM";2606606;"SBJU"
"147";"IBIRAJUBA";2606705;"SBMO"
"148";"IBIRAJUBA";2606705;"SBRF"
"149";"IGARASSU";2606804;"SBRF"
"150";"IGARASSU";2606804;"SBJP"
"151";"IGUARACI";2606903;"SBKG"
"152";"IGUARACI";2606903;"SBJU"
"153";"ILHA DE ITAMARACÁ";2607604;"SBRF"
"154";"ILHA DE ITAMARACÁ";2607604;"SBJP"
"155";"INAJÁ";2607000;"SBMO"
"156";"INAJÁ";2607000;"SBJU"
"157";"INGAZEIRA";2607109;"SBKG"
"158";"INGAZEIRA";2607109;"SBJU"
"159";"IPOJUCA";2607208;"SBMO"
"160";"IPOJUCA";2607208;"SBRF"
"161";"IPUBI";2607307;"SBPL"
"162";"IPUBI";2607307;"SBJU"
"163";"ITACURUBA";2607406;"SBPL"
"164";"ITACURUBA";2607406;"SBJU"
"165";"ITAÍBA";2607505;"SBMO"
"166";"ITAÍBA";2607505;"SBUF"
"167";"ITAMBÉ";2607653;"SBRF"
"168";"ITAMBÉ";2607653;"SBJP"
"169";"ITAPETIM";2607703;"SBKG"
"170";"ITAPETIM";2607703;"SBJU"
"171";"ITAPISSUMA";2607752;"SBRF"
"172";"ITAPISSUMA";2607752;"SBJP"
"173";"ITAQUITINGA";2607802;"SBRF"
"174";"ITAQUITINGA";2607802;"SBJP"
"175";"JABOATÃO DOS GUARARAPES";2607901;"SBMO"
"176";"JABOATÃO DOS GUARARAPES";2607901;"SBRF"
"177";"JAQUEIRA";2607950;"SBMO"
"178";"JAQUEIRA";2607950;"SBRF"
"179";"JATAÚBA";2608008;"SBKG"
"180";"JATAÚBA";2608008;"SBRF"
"181";"JATOBÁ";2608057;"SBAR"
"182";"JATOBÁ";2608057;"SBJU"
"183";"JOÃO ALFREDO";2608107;"SBKG"
"184";"JOÃO ALFREDO";2608107;"SBRF"
"185";"JOAQUIM NABUCO";2608206;"SBMO"
"186";"JOAQUIM NABUCO";2608206;"SBRF"
"187";"JUCATI";2608255;"SBMO"
"188";"JUCATI";2608255;"SBKG"
"189";"JUPI";2608305;"SBMO"
"190";"JUPI";2608305;"SBKG"
"191";"JUREMA";2608404;"SBMO"
"192";"JUREMA";2608404;"SBRF"
"193";"LAGOA DE ITAENGA";2608503;"SBKG"
"194";"LAGOA DE ITAENGA";2608503;"SBRF"
"195";"LAGOA DO CARRO";2608453;"SBKG"
"196";"LAGOA DO CARRO";2608453;"SBRF"
