"";"Município";"Código";"ICAO"
"70";"MACAMBIRA";2803708;"SBUF"
"71";"MALHADA DOS BOIS";2803807;"SBMO"
"72";"MALHADA DOS BOIS";2803807;"SBAR"
"73";"MALHADOR";2803906;"SBAR"
"74";"MALHADOR";2803906;"SBUF"
"75";"MARUIM";2804003;"SBAR"
"76";"MARUIM";2804003;"SBUF"
"77";"MOITA BONITA";2804102;"SBAR"
"78";"MOITA BONITA";2804102;"SBUF"
"79";"MONTE ALEGRE DE SERGIPE";2804201;"SBMO"
"80";"MONTE ALEGRE DE SERGIPE";2804201;"SBAR"
"81";"MURIBECA";2804300;"SBMO"
"82";"MURIBECA";2804300;"SBAR"
"83";"NEÓPOLIS";2804409;"SBMO"
"84";"NEÓPOLIS";2804409;"SBAR"
"85";"NOSSA SENHORA APARECIDA";2804458;"SBMO"
"86";"NOSSA SENHORA APARECIDA";2804458;"SBAR"
"87";"NOSSA SENHORA DA GLÓRIA";2804508;"SBMO"
"88";"NOSSA SENHORA DA GLÓRIA";2804508;"SBAR"
"89";"NOSSA SENHORA DAS DORES";2804607;"SBAR"
"90";"NOSSA SENHORA DAS DORES";2804607;"SBUF"
"91";"NOSSA SENHORA DE LOURDES";2804706;"SBMO"
"92";"NOSSA SENHORA DE LOURDES";2804706;"SBAR"
"93";"NOSSA SENHORA DO SOCORRO";2804805;"SBMO"
"94";"NOSSA SENHORA DO SOCORRO";2804805;"SBAR"
"95";"PACATUBA";2804904;"SBMO"
"96";"PACATUBA";2804904;"SBAR"
"97";"PEDRA MOLE";2805000;"SBAR"
"98";"PEDRA MOLE";2805000;"SBUF"
"99";"PEDRINHAS";2805109;"SBSV"
"100";"PEDRINHAS";2805109;"SBAR"
"101";"PINHÃO";2805208;"SBAR"
"102";"PINHÃO";2805208;"SBUF"
"103";"PIRAMBU";2805307;"SBMO"
"104";"PIRAMBU";2805307;"SBAR"
"105";"POÇO REDONDO";2805406;"SBMO"
"106";"POÇO REDONDO";2805406;"SBAR"
"107";"POÇO VERDE";2805505;"SBSV"
"108";"POÇO VERDE";2805505;"SBAR"
"109";"PORTO DA FOLHA";2805604;"SBMO"
"110";"PORTO DA FOLHA";2805604;"SBAR"
"111";"PROPRIÁ";2805703;"SBMO"
"112";"PROPRIÁ";2805703;"SBAR"
"113";"RIACHÃO DO DANTAS";2805802;"SBSV"
"114";"RIACHÃO DO DANTAS";2805802;"SBAR"
"115";"RIACHUELO";2805901;"SBAR"
"116";"RIACHUELO";2805901;"SBUF"
"117";"RIBEIRÓPOLIS";2806008;"SBAR"
"118";"RIBEIRÓPOLIS";2806008;"SBUF"
"119";"ROSÁRIO DO CATETE";2806107;"SBMO"
"120";"ROSÁRIO DO CATETE";2806107;"SBAR"
"121";"SALGADO";2806206;"SBSV"
"122";"SALGADO";2806206;"SBAR"
"123";"SANTA LUZIA DO ITANHY";2806305;"SBSV"
"124";"SANTA LUZIA DO ITANHY";2806305;"SBAR"
"125";"SANTA ROSA DE LIMA";2806503;"SBAR"
"126";"SANTA ROSA DE LIMA";2806503;"SBUF"
"127";"SANTANA DO SÃO FRANCISCO";2806404;"SBMO"
"128";"SANTANA DO SÃO FRANCISCO";2806404;"SBAR"
"129";"SANTO AMARO DAS BROTAS";2806602;"SBMO"
"130";"SANTO AMARO DAS BROTAS";2806602;"SBAR"
"131";"SÃO CRISTÓVÃO";2806701;"SBAR"
"132";"SÃO CRISTÓVÃO";2806701;"SBUF"
"133";"SÃO DOMINGOS";2806800;"SBAR"
"134";"SÃO DOMINGOS";2806800;"SBUF"
"135";"SÃO FRANCISCO";2806909;"SBAR"
"136";"SÃO FRANCISCO";2806909;"SBUF"
"137";"SÃO MIGUEL DO ALEIXO";2807006;"SBAR"
"138";"SÃO MIGUEL DO ALEIXO";2807006;"SBUF"
"139";"SIMÃO DIAS";2807105;"SBSV"
"140";"SIMÃO DIAS";2807105;"SBAR"
"141";"SIRIRI";2807204;"SBAR"
"142";"SIRIRI";2807204;"SBUF"
"143";"TELHA";2807303;"SBMO"
"144";"TELHA";2807303;"SBAR"
"145";"TOBIAS BARRETO";2807402;"SBSV"
"146";"TOBIAS BARRETO";2807402;"SBAR"
"147";"TOMAR DO GERU";2807501;"SBSV"
"148";"TOMAR DO GERU";2807501;"SBAR"
"149";"UMBAÚBA";2807600;"SBSV"
