"";"Município";"Código";"ICAO"
"126";"LUCAS DO RIO VERDE";5105259;"SBAT"
"127";"LUCIARA";5105309;"SBPJ"
"128";"LUCIARA";5105309;"SBPN"
"129";"MARCELÂNDIA";5105580;"SBCC"
"130";"MARCELÂNDIA";5105580;"SBAT"
"131";"MATUPÁ";5105606;"SBCC"
"132";"MATUPÁ";5105606;"SBAT"
"133";"MIRASSOL D'OESTE";5105622;"SBCR"
"134";"MIRASSOL D'OESTE";5105622;"SBCY"
"135";"NOBRES";5105903;"SBCY"
"136";"NOBRES";5105903;"SBBW"
"137";"NORTELÂNDIA";5106000;"SBCY"
"138";"NORTELÂNDIA";5106000;"SBVH"
"139";"NOSSA SENHORA DO LIVRAMENTO";5106109;"SBCR"
"140";"NOSSA SENHORA DO LIVRAMENTO";5106109;"SBCY"
"141";"NOVA BANDEIRANTES";5106158;"SBCC"
"142";"NOVA BANDEIRANTES";5106158;"SBAT"
"143";"NOVA BRASILÂNDIA";5106208;"SBCY"
"144";"NOVA BRASILÂNDIA";5106208;"SBBW"
"145";"NOVA CANAÃ DO NORTE";5106216;"SBCC"
"146";"NOVA CANAÃ DO NORTE";5106216;"SBAT"
"147";"NOVA GUARITA";5108808;"SBCC"
"148";"NOVA GUARITA";5108808;"SBAT"
"149";"NOVA LACERDA";5106182;"SBCR"
"150";"NOVA LACERDA";5106182;"SBCY"
"151";"NOVA MARILÂNDIA";5108857;"SBCY"
"152";"NOVA MARILÂNDIA";5108857;"SBAT"
"153";"NOVA MARINGÁ";5108907;"SBCY"
"154";"NOVA MARINGÁ";5108907;"SBAT"
"155";"NOVA MONTE VERDE";5108956;"SBCC"
"156";"NOVA MONTE VERDE";5108956;"SBAT"
"157";"NOVA MUTUM";5106224;"SBCY"
"158";"NOVA MUTUM";5106224;"SBAT"
"159";"NOVA NAZARÉ";5106174;"SBBW"
"160";"NOVA NAZARÉ";5106174;"SBXV"
"161";"NOVA OLÍMPIA";5106232;"SBCR"
"162";"NOVA OLÍMPIA";5106232;"SBCY"
"163";"NOVA SANTA HELENA";5106190;"SBCC"
"164";"NOVA SANTA HELENA";5106190;"SBAT"
"165";"NOVA UBIRATÃ";5106240;"SBCY"
"166";"NOVA UBIRATÃ";5106240;"SBAT"
"167";"NOVA XAVANTINA";5106257;"SBBW"
"168";"NOVA XAVANTINA";5106257;"SBXV"
"169";"NOVO HORIZONTE DO NORTE";5106273;"SBCC"
"170";"NOVO HORIZONTE DO NORTE";5106273;"SBAT"
"171";"NOVO MUNDO";5106265;"SBCC"
"172";"NOVO MUNDO";5106265;"SBAT"
"173";"NOVO SANTO ANTÔNIO";5106315;"SBXV"
"174";"NOVO SÃO JOAQUIM";5106281;"SBCY"
"175";"NOVO SÃO JOAQUIM";5106281;"SBBW"
"176";"PARANAÍTA";5106299;"SBCC"
"177";"PARANAÍTA";5106299;"SBAT"
"178";"PARANATINGA";5106307;"SBCY"
"179";"PARANATINGA";5106307;"SBBW"
"180";"PEDRA PRETA";5106372;"SBCY"
"181";"PEDRA PRETA";5106372;"SBBW"
"182";"PEIXOTO DE AZEVEDO";5106422;"SBCC"
"183";"PEIXOTO DE AZEVEDO";5106422;"SBAT"
"184";"PLANALTO DA SERRA";5106455;"SBCY"
"185";"PLANALTO DA SERRA";5106455;"SBBW"
"186";"POCONÉ";5106505;"SBCR"
"187";"POCONÉ";5106505;"SBCY"
"188";"PONTAL DO ARAGUAIA";5106653;"SBCY"
"189";"PONTAL DO ARAGUAIA";5106653;"SBBW"
"190";"PONTE BRANCA";5106703;"SBCY"
"191";"PONTE BRANCA";5106703;"SBBW"
"192";"PONTES E LACERDA";5106752;"SBCR"
"193";"PONTES E LACERDA";5106752;"SBCY"
"194";"PORTO ALEGRE DO NORTE";5106778;"SBPJ"
"195";"PORTO ALEGRE DO NORTE";5106778;"SBPN"
"196";"PORTO DOS GAÚCHOS";5106802;"SBCC"
"197";"PORTO DOS GAÚCHOS";5106802;"SBAT"
"198";"PORTO ESPERIDIÃO";5106828;"SBCR"
