"";"Município";"Código";"ICAO"
"109";"CASTELO DO PIAUÍ";2202604;"SBTE"
"110";"CASTELO DO PIAUÍ";2202604;"SBPB"
"111";"CAXINGÓ";2202653;"SBSL"
"112";"CAXINGÓ";2202653;"SBTE"
"113";"COCAL";2202703;"SBSL"
"114";"COCAL";2202703;"SBTE"
"115";"COCAL DE TELHA";2202711;"SBTE"
"116";"COCAL DE TELHA";2202711;"SBPB"
"117";"COCAL DOS ALVES";2202729;"SBFZ"
"118";"COCAL DOS ALVES";2202729;"SBTE"
"119";"COIVARAS";2202737;"SBTE"
"120";"COIVARAS";2202737;"SBPB"
"121";"COLÔNIA DO GURGUÉIA";2202752;"SBPL"
"122";"COLÔNIA DO GURGUÉIA";2202752;"SBTE"
"123";"COLÔNIA DO PIAUÍ";2202778;"SBPL"
"124";"COLÔNIA DO PIAUÍ";2202778;"SBTE"
"125";"CONCEIÇÃO DO CANINDÉ";2202802;"SBPL"
"126";"CONCEIÇÃO DO CANINDÉ";2202802;"SBJU"
"127";"CORONEL JOSÉ DIAS";2202851;"SBPL"
"128";"CORONEL JOSÉ DIAS";2202851;"SBJU"
"129";"CORRENTE";2202901;"SBPJ"
"130";"CORRENTE";2202901;"SBLP"
"131";"CRISTALÂNDIA DO PIAUÍ";2203008;"SBPJ"
"132";"CRISTALÂNDIA DO PIAUÍ";2203008;"SBLP"
"133";"CRISTINO CASTRO";2203107;"SBPL"
"134";"CRISTINO CASTRO";2203107;"SBCI"
"135";"CURIMATÁ";2203206;"SBPL"
"136";"CURIMATÁ";2203206;"SBLP"
"137";"CURRAIS";2203230;"SBPJ"
"138";"CURRAIS";2203230;"SBCI"
"139";"CURRAL NOVO DO PIAUÍ";2203271;"SBPL"
"140";"CURRAL NOVO DO PIAUÍ";2203271;"SBJU"
"141";"CURRALINHOS";2203255;"SBTE"
"142";"CURRALINHOS";2203255;"SBPB"
"143";"DEMERVAL LOBÃO";2203305;"SBTE"
"144";"DEMERVAL LOBÃO";2203305;"SBPB"
"145";"DIRCEU ARCOVERDE";2203354;"SBPL"
"146";"DIRCEU ARCOVERDE";2203354;"SBLE"
"147";"DOM EXPEDITO LOPES";2203404;"SBTE"
"148";"DOM EXPEDITO LOPES";2203404;"SBJU"
"149";"DOM INOCÊNCIO";2203453;"SBPL"
"150";"DOM INOCÊNCIO";2203453;"SBJU"
"151";"DOMINGOS MOURÃO";2203420;"SBFZ"
"152";"DOMINGOS MOURÃO";2203420;"SBTE"
"153";"ELESBÃO VELOSO";2203503;"SBTE"
"154";"ELESBÃO VELOSO";2203503;"SBJU"
"155";"ELISEU MARTINS";2203602;"SBPL"
"156";"ELISEU MARTINS";2203602;"SBTE"
"157";"ESPERANTINA";2203701;"SBSL"
"158";"ESPERANTINA";2203701;"SBTE"
"159";"FARTURA DO PIAUÍ";2203750;"SBPL"
"160";"FARTURA DO PIAUÍ";2203750;"SBLE"
"161";"FLORES DO PIAUÍ";2203800;"SBPL"
"162";"FLORES DO PIAUÍ";2203800;"SBTE"
"163";"FLORESTA DO PIAUÍ";2203859;"SBPL"
"164";"FLORESTA DO PIAUÍ";2203859;"SBJU"
"165";"FLORIANO";2203909;"SBPL"
"166";"FLORIANO";2203909;"SBTE"
"167";"FRANCINÓPOLIS";2204006;"SBTE"
"168";"FRANCINÓPOLIS";2204006;"SBJU"
"169";"FRANCISCO AYRES";2204105;"SBPL"
"170";"FRANCISCO AYRES";2204105;"SBTE"
"171";"FRANCISCO MACEDO";2204154;"SBPL"
"172";"FRANCISCO MACEDO";2204154;"SBJU"
"173";"FRANCISCO SANTOS";2204204;"SBPL"
"174";"FRANCISCO SANTOS";2204204;"SBJU"
"175";"FRONTEIRAS";2204303;"SBPL"
"176";"FRONTEIRAS";2204303;"SBJU"
"177";"GEMINIANO";2204352;"SBPL"
"178";"GEMINIANO";2204352;"SBJU"
"179";"GILBUÉS";2204402;"SBPJ"
"180";"GILBUÉS";2204402;"SBCI"
"181";"GUADALUPE";2204501;"SBTE"
"182";"GUADALUPE";2204501;"SBCI"
"183";"GUARIBAS";2204550;"SBPL"
"184";"GUARIBAS";2204550;"SBTE"
"185";"HUGO NAPOLEÃO";2204600;"SBTE"
"186";"HUGO NAPOLEÃO";2204600;"SBPB"
"187";"ILHA GRANDE";2204659;"SBSL"
"188";"ILHA GRANDE";2204659;"SBTE"
"189";"INHUMA";2204709;"SBTE"
"190";"INHUMA";2204709;"SBJU"
"191";"IPIRANGA DO PIAUÍ";2204808;"SBTE"
"192";"IPIRANGA DO PIAUÍ";2204808;"SBJU"
"193";"ISAÍAS COELHO";2204907;"SBPL"
"194";"ISAÍAS COELHO";2204907;"SBJU"
"195";"ITAINÓPOLIS";2205003;"SBPL"
