"";"Município";"Código";"ICAO"
"122";"CACHOEIRINHA";4303103;"SBCO"
"123";"CACHOEIRINHA";4303103;"SBPA"
"124";"CACIQUE DOBLE";4303202;"SBCH"
"125";"CACIQUE DOBLE";4303202;"SBPF"
"126";"CAIBATÉ";4303301;"SBNM"
"127";"CAIBATÉ";4303301;"SBSM"
"128";"CAIÇARA";4303400;"SBNM"
"129";"CAIÇARA";4303400;"SBCH"
"130";"CAMAQUÃ";4303509;"SBPK"
"131";"CAMAQUÃ";4303509;"SBPA"
"132";"CAMARGO";4303558;"SBCX"
"133";"CAMARGO";4303558;"SBPF"
"134";"CAMBARÁ DO SUL";4303608;"SBCN"
"135";"CAMBARÁ DO SUL";4303608;"SBTR"
"136";"CAMPESTRE DA SERRA";4303673;"SBCX"
"137";"CAMPESTRE DA SERRA";4303673;"SBPF"
"138";"CAMPINA DAS MISSÕES";4303707;"SBNM"
"139";"CAMPINA DAS MISSÕES";4303707;"SBSM"
"140";"CAMPINAS DO SUL";4303806;"SBCH"
"141";"CAMPINAS DO SUL";4303806;"SBPF"
"142";"CAMPO BOM";4303905;"SBCO"
"143";"CAMPO BOM";4303905;"SBPA"
"144";"CAMPO NOVO";4304002;"SBNM"
"145";"CAMPO NOVO";4304002;"SBCH"
"146";"CAMPOS BORGES";4304101;"SBSM"
"147";"CAMPOS BORGES";4304101;"SBPF"
"148";"CANDELÁRIA";4304200;"SBSM"
"149";"CANDELÁRIA";4304200;"SBPA"
"150";"CÂNDIDO GODÓI";4304309;"SBNM"
"151";"CÂNDIDO GODÓI";4304309;"SBCH"
"152";"CANDIOTA";4304358;"SBBG"
"153";"CANDIOTA";4304358;"SBPK"
"154";"CANELA";4304408;"SBCO"
"155";"CANELA";4304408;"SBPA"
"156";"CANGUÇU";4304507;"SBBG"
"157";"CANGUÇU";4304507;"SBPK"
"158";"CANOAS";4304606;"SBCO"
"159";"CANOAS";4304606;"SBPA"
"160";"CANUDOS DO VALE";4304614;"SBCO"
"161";"CANUDOS DO VALE";4304614;"SBCX"
"162";"CAPÃO BONITO DO SUL";4304622;"SBCX"
"163";"CAPÃO BONITO DO SUL";4304622;"SBPF"
"164";"CAPÃO DA CANOA";4304630;"SBCN"
"165";"CAPÃO DA CANOA";4304630;"SBTR"
"166";"CAPÃO DO CIPÓ";4304655;"SBNM"
"167";"CAPÃO DO CIPÓ";4304655;"SBSM"
"168";"CAPÃO DO LEÃO";4304663;"SBBG"
"169";"CAPÃO DO LEÃO";4304663;"SBPK"
"170";"CAPELA DE SANTANA";4304689;"SBCO"
"171";"CAPELA DE SANTANA";4304689;"SBPA"
"172";"CAPITÃO";4304697;"SBCO"
"173";"CAPITÃO";4304697;"SBPA"
"174";"CAPIVARI DO SUL";4304671;"SBCO"
"175";"CAPIVARI DO SUL";4304671;"SBPA"
"176";"CARAÁ";4304713;"SBCO"
"177";"CARAÁ";4304713;"SBPA"
"178";"CARAZINHO";4304705;"SBNM"
"179";"CARAZINHO";4304705;"SBPF"
"180";"CARLOS BARBOSA";4304804;"SBCO"
"181";"CARLOS BARBOSA";4304804;"SBPA"
"182";"CARLOS GOMES";4304853;"SBCH"
"183";"CARLOS GOMES";4304853;"SBPF"
"184";"CASCA";4304903;"SBCX"
"185";"CASCA";4304903;"SBPF"
"186";"CASEIROS";4304952;"SBCX"
"187";"CASEIROS";4304952;"SBPF"
"188";"CATUÍPE";4305009;"SBNM"
"189";"CATUÍPE";4305009;"SBPF"
"190";"CAXIAS DO SUL";4305108;"SBCO"
"191";"CAXIAS DO SUL";4305108;"SBPA"
"192";"CENTENÁRIO";4305116;"SBCH"
"193";"CENTENÁRIO";4305116;"SBPF"
"194";"CERRITO";4305124;"SBBG"
"195";"CERRITO";4305124;"SBPK"
"196";"CERRO BRANCO";4305132;"SBSM"
"197";"CERRO BRANCO";4305132;"SBPF"
"198";"CERRO GRANDE";4305157;"SBCH"
"199";"CERRO GRANDE";4305157;"SBPF"
"200";"CERRO GRANDE DO SUL";4305173;"SBCO"
"201";"CERRO GRANDE DO SUL";4305173;"SBPK"
"202";"CERRO LARGO";4305207;"SBNM"
"203";"CERRO LARGO";4305207;"SBSM"
"204";"CHAPADA";4305306;"SBNM"
"205";"CHAPADA";4305306;"SBPF"
"206";"CHARQUEADAS";4305355;"SBCO"
"207";"CHARQUEADAS";4305355;"SBPA"
"208";"CHARRUA";4305371;"SBCH"
"209";"CHARRUA";4305371;"SBCX"
"210";"CHIAPETTA";4305405;"SBNM"
"211";"CHIAPETTA";4305405;"SBCH"
"212";"CHUÍ";4305439;"SBBG"
"213";"CHUÍ";4305439;"SBPK"
"214";"CHUVISCA";4305447;"SBCO"
"215";"CHUVISCA";4305447;"SBPK"
"216";"CIDREIRA";4305454;"SBCO"
"217";"CIDREIRA";4305454;"SBPA"
"218";"CIRÍACO";4305504;"SBCH"
"219";"CIRÍACO";4305504;"SBCX"
"220";"COLINAS";4305587;"SBCO"
"221";"COLINAS";4305587;"SBPA"
"222";"COLORADO";4305603;"SBNM"
"223";"COLORADO";4305603;"SBPF"
"224";"CONDOR";4305702;"SBNM"
"225";"CONDOR";4305702;"SBPF"
"226";"CONSTANTINA";4305801;"SBCH"
"227";"CONSTANTINA";4305801;"SBPF"
"228";"COQUEIRO BAIXO";4305835;"SBCO"
"229";"COQUEIRO BAIXO";4305835;"SBCX"
"230";"COQUEIROS DO SUL";4305850;"SBCH"
"231";"COQUEIROS DO SUL";4305850;"SBPF"
"232";"CORONEL BARROS";4305871;"SBNM"
"233";"CORONEL BARROS";4305871;"SBSM"
"234";"CORONEL BICACO";4305900;"SBNM"
"235";"CORONEL BICACO";4305900;"SBCH"
"236";"CORONEL PILAR";4305934;"SBCO"
"237";"CORONEL PILAR";4305934;"SBPA"
"238";"COTIPORÃ";4305959;"SBCO"
"239";"COTIPORÃ";4305959;"SBCX"
"240";"COXILHA";4305975;"SBCH"
"241";"COXILHA";4305975;"SBPF"
"242";"CRISSIUMAL";4306007;"SBNM"
"243";"CRISSIUMAL";4306007;"SBCH"
"244";"CRISTAL";4306056;"SBPK"
"245";"CRISTAL";4306056;"SBPA"
"246";"CRISTAL DO SUL";4306072;"SBNM"
"247";"CRISTAL DO SUL";4306072;"SBCH"
"248";"CRUZ ALTA";4306106;"SBNM"
"249";"CRUZ ALTA";4306106;"SBSM"
"250";"CRUZALTENSE";4306130;"SBCH"
"251";"CRUZALTENSE";4306130;"SBPF"
"252";"CRUZEIRO DO SUL";4306205;"SBCO"
"253";"CRUZEIRO DO SUL";4306205;"SBPA"
"254";"DAVID CANABARRO";4306304;"SBCH"
"255";"DAVID CANABARRO";4306304;"SBCX"
"256";"DERRUBADAS";4306320;"SBNM"
"257";"DERRUBADAS";4306320;"SBCH"
"258";"DEZESSEIS DE NOVEMBRO";4306353;"SBNM"
"259";"DEZESSEIS DE NOVEMBRO";4306353;"SBSM"
"260";"DILERMANDO DE AGUIAR";4306379;"SBNM"
"261";"DILERMANDO DE AGUIAR";4306379;"SBSM"
"262";"DOIS IRMÃOS";4306403;"SBCO"
"263";"DOIS IRMÃOS";4306403;"SBPA"
"264";"DOIS IRMÃOS DAS MISSÕES";4306429;"SBNM"
"265";"DOIS IRMÃOS DAS MISSÕES";4306429;"SBCH"
"266";"DOIS LAJEADOS";4306452;"SBCO"
"267";"DOIS LAJEADOS";4306452;"SBCX"
"268";"DOM FELICIANO";4306502;"SBCO"
"269";"DOM FELICIANO";4306502;"SBPK"
"270";"DOM PEDRITO";4306601;"SBSM"
"271";"DOM PEDRITO";4306601;"SBBG"
"272";"DOM PEDRO DE ALCÂNTARA";4306551;"SBCN"
"273";"DOM PEDRO DE ALCÂNTARA";4306551;"SBTR"
"274";"DONA FRANCISCA";4306700;"SBNM"
"275";"DONA FRANCISCA";4306700;"SBSM"
"276";"DOUTOR MAURÍCIO CARDOSO";4306734;"SBNM"
"277";"DOUTOR MAURÍCIO CARDOSO";4306734;"SBCH"
"278";"DOUTOR RICARDO";4306759;"SBCO"
"279";"DOUTOR RICARDO";4306759;"SBCX"
"280";"ELDORADO DO SUL";4306767;"SBCO"
"281";"ELDORADO DO SUL";4306767;"SBPA"
"282";"ENCANTADO";4306809;"SBCO"
"283";"ENCANTADO";4306809;"SBCX"
"284";"ENCRUZILHADA DO SUL";4306908;"SBSM"
"285";"ENCRUZILHADA DO SUL";4306908;"SBPK"
"286";"ENGENHO VELHO";4306924;"SBCH"
"287";"ENGENHO VELHO";4306924;"SBPF"
"288";"ENTRE RIOS DO SUL";4306957;"SBCH"
"289";"ENTRE RIOS DO SUL";4306957;"SBPF"
"290";"ENTRE-IJUÍS";4306932;"SBNM"
"291";"ENTRE-IJUÍS";4306932;"SBSM"
"292";"EREBANGO";4306973;"SBCH"
"293";"EREBANGO";4306973;"SBPF"
"294";"ERECHIM";4307005;"SBCH"
"295";"ERECHIM";4307005;"SBPF"
"296";"ERNESTINA";4307054;"SBCH"
"297";"ERNESTINA";4307054;"SBPF"
"298";"ERVAL GRANDE";4307203;"SBCH"
"299";"ERVAL GRANDE";4307203;"SBPF"
"300";"ERVAL SECO";4307302;"SBNM"
"301";"ERVAL SECO";4307302;"SBCH"
"302";"ESMERALDA";4307401;"SBCX"
"303";"ESMERALDA";4307401;"SBPF"
"304";"ESPERANÇA DO SUL";4307450;"SBNM"
"305";"ESPERANÇA DO SUL";4307450;"SBCH"
"306";"ESPUMOSO";4307500;"SBSM"
"307";"ESPUMOSO";4307500;"SBPF"
"308";"ESTAÇÃO";4307559;"SBCH"
"309";"ESTAÇÃO";4307559;"SBPF"
"310";"ESTÂNCIA VELHA";4307609;"SBCO"
"311";"ESTÂNCIA VELHA";4307609;"SBPA"
"312";"ESTEIO";4307708;"SBCO"
"313";"ESTEIO";4307708;"SBPA"
"314";"ESTRELA";4307807;"SBCO"
"315";"ESTRELA";4307807;"SBPA"
"316";"ESTRELA VELHA";4307815;"SBSM"
"317";"ESTRELA VELHA";4307815;"SBPF"
"318";"EUGÊNIO DE CASTRO";4307831;"SBNM"
"319";"EUGÊNIO DE CASTRO";4307831;"SBSM"
"320";"FAGUNDES VARELA";4307864;"SBCO"
"321";"FAGUNDES VARELA";4307864;"SBCX"
"322";"FARROUPILHA";4307906;"SBCO"
"323";"FARROUPILHA";4307906;"SBPA"
"324";"FAXINAL DO SOTURNO";4308003;"SBNM"
"325";"FAXINAL DO SOTURNO";4308003;"SBSM"
"326";"FAXINALZINHO";4308052;"SBCH"
"327";"FAXINALZINHO";4308052;"SBPF"
"328";"FAZENDA VILANOVA";4308078;"SBCO"
"329";"FAZENDA VILANOVA";4308078;"SBPA"
"330";"FELIZ";4308102;"SBCO"
"331";"FELIZ";4308102;"SBPA"
"332";"FLORES DA CUNHA";4308201;"SBCO"
"333";"FLORES DA CUNHA";4308201;"SBPA"
"334";"FLORIANO PEIXOTO";4308250;"SBCH"
"335";"FLORIANO PEIXOTO";4308250;"SBPF"
"336";"FONTOURA XAVIER";4308300;"SBCX"
"337";"FONTOURA XAVIER";4308300;"SBPF"
"338";"FORMIGUEIRO";4308409;"SBSM"
"339";"FORMIGUEIRO";4308409;"SBBG"
"340";"FORQUETINHA";4308433;"SBCO"
"341";"FORQUETINHA";4308433;"SBPA"
"342";"FORTALEZA DOS VALOS";4308458;"SBNM"
"343";"FORTALEZA DOS VALOS";4308458;"SBSM"
"344";"FREDERICO WESTPHALEN";4308508;"SBNM"
"345";"FREDERICO WESTPHALEN";4308508;"SBCH"
"346";"GARIBALDI";4308607;"SBCO"
"347";"GARIBALDI";4308607;"SBPA"
"348";"GARRUCHOS";4308656;"SBUG"
"349";"GARRUCHOS";4308656;"SBNM"
"350";"GAURAMA";4308706;"SBCH"
"351";"GAURAMA";4308706;"SBPF"
"352";"GENERAL CÂMARA";4308805;"SBCO"
"353";"GENERAL CÂMARA";4308805;"SBPA"
"354";"GENTIL";4308854;"SBCH"
"355";"GENTIL";4308854;"SBCX"
"356";"GETÚLIO VARGAS";4308904;"SBCH"
"357";"GETÚLIO VARGAS";4308904;"SBPF"
"358";"GIRUÁ";4309001;"SBNM"
"359";"GIRUÁ";4309001;"SBCH"
"360";"GLORINHA";4309050;"SBCO"
"361";"GLORINHA";4309050;"SBPA"
"362";"GRAMADO";4309100;"SBCO"
"363";"GRAMADO";4309100;"SBPA"
"364";"GRAMADO DOS LOUREIROS";4309126;"SBCH"
"365";"GRAMADO DOS LOUREIROS";4309126;"SBPF"
"366";"GRAMADO XAVIER";4309159;"SBSM"
"367";"GRAMADO XAVIER";4309159;"SBPF"
"368";"GRAVATAÍ";4309209;"SBCO"
"369";"GRAVATAÍ";4309209;"SBPA"
"370";"GUABIJU";4309258;"SBCO"
"371";"GUABIJU";4309258;"SBCX"
"372";"GUAÍBA";4309308;"SBCO"
"373";"GUAÍBA";4309308;"SBPA"
"374";"GUAPORÉ";4309407;"SBCO"
"375";"GUAPORÉ";4309407;"SBCX"
"376";"GUARANI DAS MISSÕES";4309506;"SBNM"
"377";"GUARANI DAS MISSÕES";4309506;"SBSM"
"378";"HARMONIA";4309555;"SBCO"
"379";"HARMONIA";4309555;"SBPA"
"380";"HERVAL";4307104;"SBBG"
"381";"HERVAL";4307104;"SBPK"
"382";"HERVEIRAS";4309571;"SBSM"
"383";"HERVEIRAS";4309571;"SBPF"
"384";"HORIZONTINA";4309605;"SBNM"
"385";"HORIZONTINA";4309605;"SBCH"
"386";"HULHA NEGRA";4309654;"SBBG"
"387";"HULHA NEGRA";4309654;"SBPK"
"388";"HUMAITÁ";4309704;"SBNM"
"389";"HUMAITÁ";4309704;"SBCH"
"390";"IBARAMA";4309753;"SBSM"
"391";"IBARAMA";4309753;"SBPF"
"392";"IBIAÇÁ";4309803;"SBCH"
"393";"IBIAÇÁ";4309803;"SBCX"
"394";"IBIRAIARAS";4309902;"SBCX"
"395";"IBIRAIARAS";4309902;"SBPF"
"396";"IBIRAPUITÃ";4309951;"SBCX"
"397";"IBIRAPUITÃ";4309951;"SBPF"
"398";"IBIRUBÁ";4310009;"SBNM"
"399";"IBIRUBÁ";4310009;"SBPF"
"400";"IGREJINHA";4310108;"SBCO"
"401";"IGREJINHA";4310108;"SBPA"
"402";"IJUÍ";4310207;"SBNM"
"403";"IJUÍ";4310207;"SBPF"
"404";"ILÓPOLIS";4310306;"SBCX"
"405";"ILÓPOLIS";4310306;"SBPF"
"406";"IMBÉ";4310330;"SBCO"
"407";"IMBÉ";4310330;"SBPA"
"408";"IMIGRANTE";4310363;"SBCO"
"409";"IMIGRANTE";4310363;"SBPA"
"410";"INDEPENDÊNCIA";4310405;"SBNM"
"411";"INDEPENDÊNCIA";4310405;"SBCH"
"412";"INHACORÁ";4310413;"SBNM"
"413";"INHACORÁ";4310413;"SBCH"
"414";"IPÊ";4310439;"SBCO"
"415";"IPÊ";4310439;"SBCX"
"416";"IPIRANGA DO SUL";4310462;"SBCH"
"417";"IPIRANGA DO SUL";4310462;"SBPF"
"418";"IRAÍ";4310504;"SBNM"
"419";"IRAÍ";4310504;"SBCH"
"420";"ITAARA";4310538;"SBNM"
"421";"ITAARA";4310538;"SBSM"
"422";"ITACURUBI";4310553;"SBNM"
"423";"ITACURUBI";4310553;"SBSM"
"424";"ITAPUCA";4310579;"SBCX"
"425";"ITAPUCA";4310579;"SBPF"
"426";"ITAQUI";4310603;"SBUG"
"427";"ITAQUI";4310603;"SBNM"
"428";"ITATI";4310652;"SBCN"
"429";"ITATI";4310652;"SBCX"
"430";"ITATIBA DO SUL";4310702;"SBCH"
"431";"ITATIBA DO SUL";4310702;"SBPF"
"432";"IVORÁ";4310751;"SBNM"
"433";"IVORÁ";4310751;"SBSM"
"434";"IVOTI";4310801;"SBCO"
"435";"IVOTI";4310801;"SBPA"
"436";"JABOTICABA";4310850;"SBNM"
"437";"JABOTICABA";4310850;"SBCH"
"438";"JACUIZINHO";4310876;"SBSM"
"439";"JACUIZINHO";4310876;"SBPF"
"440";"JACUTINGA";4310900;"SBCH"
"441";"JACUTINGA";4310900;"SBPF"
"442";"JAGUARÃO";4311007;"SBBG"
"443";"JAGUARÃO";4311007;"SBPK"
"444";"JAGUARI";4311106;"SBNM"
"445";"JAGUARI";4311106;"SBSM"
"446";"JAQUIRANA";4311122;"SBCN"
"447";"JAQUIRANA";4311122;"SBCX"
"448";"JARI";4311130;"SBNM"
"449";"JARI";4311130;"SBSM"
"450";"JÓIA";4311155;"SBNM"
"451";"JÓIA";4311155;"SBSM"
"452";"JÚLIO DE CASTILHOS";4311205;"SBNM"
"453";"JÚLIO DE CASTILHOS";4311205;"SBSM"
"454";"LAGOA BONITA DO SUL";4311239;"SBSM"
"455";"LAGOA BONITA DO SUL";4311239;"SBPF"
"456";"LAGOA DOS PATOS";4300002;"SBCO"
"457";"LAGOA DOS PATOS";4300002;"SBPK"
"458";"LAGOA DOS TRÊS CANTOS";4311270;"SBNM"
"459";"LAGOA DOS TRÊS CANTOS";4311270;"SBPF"
"460";"LAGOA MIRIM";4300001;"SBBG"
"461";"LAGOA MIRIM";4300001;"SBPK"
"462";"LAGOA VERMELHA";4311304;"SBCX"
"463";"LAGOA VERMELHA";4311304;"SBPF"
"464";"LAGOÃO";4311254;"SBSM"
"465";"LAGOÃO";4311254;"SBPF"
"466";"LAJEADO";4311403;"SBCO"
"467";"LAJEADO";4311403;"SBPA"
"468";"LAJEADO DO BUGRE";4311429;"SBCH"
"469";"LAJEADO DO BUGRE";4311429;"SBPF"
"470";"LAVRAS DO SUL";4311502;"SBSM"
"471";"LAVRAS DO SUL";4311502;"SBBG"
"472";"LIBERATO SALZANO";4311601;"SBCH"
"473";"LIBERATO SALZANO";4311601;"SBPF"
"474";"LINDOLFO COLLOR";4311627;"SBCO"
"475";"LINDOLFO COLLOR";4311627;"SBPA"
"476";"LINHA NOVA";4311643;"SBCO"
"477";"LINHA NOVA";4311643;"SBPA"
"478";"MAÇAMBARÁ";4311718;"SBUG"
"479";"MAÇAMBARÁ";4311718;"SBNM"
"480";"MACHADINHO";4311700;"SBCH"
"481";"MACHADINHO";4311700;"SBPF"
"482";"MAMPITUBA";4311734;"SBCN"
"483";"MAMPITUBA";4311734;"SBTR"
"484";"MANOEL VIANA";4311759;"SBUG"
"485";"MANOEL VIANA";4311759;"SBNM"
"486";"MAQUINÉ";4311775;"SBCO"
"487";"MAQUINÉ";4311775;"SBPA"
"488";"MARATÁ";4311791;"SBCO"
"489";"MARATÁ";4311791;"SBPA"
"490";"MARAU";4311809;"SBCX"
"491";"MARAU";4311809;"SBPF"
"492";"MARCELINO RAMOS";4311908;"SBCH"
"493";"MARCELINO RAMOS";4311908;"SBPF"
"494";"MARIANA PIMENTEL";4311981;"SBCO"
"495";"MARIANA PIMENTEL";4311981;"SBPA"
"496";"MARIANO MORO";4312005;"SBCH"
"497";"MARIANO MORO";4312005;"SBPF"
"498";"MARQUES DE SOUZA";4312054;"SBCO"
"499";"MARQUES DE SOUZA";4312054;"SBCX"
"500";"MATA";4312104;"SBNM"
"501";"MATA";4312104;"SBSM"
"502";"MATO CASTELHANO";4312138;"SBCH"
"503";"MATO CASTELHANO";4312138;"SBPF"
"504";"MATO LEITÃO";4312153;"SBCO"
"505";"MATO LEITÃO";4312153;"SBPA"
"506";"MATO QUEIMADO";4312179;"SBNM"
"507";"MATO QUEIMADO";4312179;"SBSM"
"508";"MAXIMILIANO DE ALMEIDA";4312203;"SBCH"
"509";"MAXIMILIANO DE ALMEIDA";4312203;"SBPF"
"510";"MINAS DO LEÃO";4312252;"SBCO"
"511";"MINAS DO LEÃO";4312252;"SBPA"
"512";"MIRAGUAÍ";4312302;"SBNM"
"513";"MIRAGUAÍ";4312302;"SBCH"
"514";"MONTAURI";4312351;"SBCX"
