"";"Município";"Código";"ICAO"
"168";"DIAMANTE D'OESTE";4107157;"SBFI"
"169";"DIAMANTE D'OESTE";4107157;"SBCA"
"170";"DIAMANTE DO NORTE";4107108;"SBMG"
"171";"DIAMANTE DO NORTE";4107108;"SBDN"
"172";"DIAMANTE DO SUL";4107124;"SBCA"
"173";"DOIS VIZINHOS";4107207;"SBFI"
"174";"DOIS VIZINHOS";4107207;"SBCA"
"175";"DOURADINA";4107256;"SBMG"
"176";"DOURADINA";4107256;"SBCA"
"177";"DOUTOR CAMARGO";4107306;"SBLO"
"178";"DOUTOR CAMARGO";4107306;"SBMG"
"179";"DOUTOR ULYSSES";4128633;"SBBI"
"180";"DOUTOR ULYSSES";4128633;"SBCT"
"181";"ENÉAS MARQUES";4107405;"SBFI"
"182";"ENÉAS MARQUES";4107405;"SBCH"
"183";"ENGENHEIRO BELTRÃO";4107504;"SBLO"
"184";"ENGENHEIRO BELTRÃO";4107504;"SBMG"
"185";"ENTRE RIOS DO OESTE";4107538;"SBFI"
"186";"ENTRE RIOS DO OESTE";4107538;"SBCA"
"187";"ESPERANÇA NOVA";4107520;"SBMG"
"188";"ESPERANÇA NOVA";4107520;"SBCA"
"189";"ESPIGÃO ALTO DO IGUAÇU";4107546;"SBCA"
"190";"FAROL";4107553;"SBMG"
"191";"FAROL";4107553;"SBCA"
"192";"FAXINAL";4107603;"SBLO"
"193";"FAZENDA RIO GRANDE";4107652;"SBJV"
"194";"FAZENDA RIO GRANDE";4107652;"SBBI"
"195";"FÊNIX";4107702;"SBLO"
"196";"FÊNIX";4107702;"SBMG"
"197";"FERNANDES PINHEIRO";4107736;"SBBI"
"198";"FERNANDES PINHEIRO";4107736;"SBGS"
"199";"FIGUEIRA";4107751;"SBLO"
"200";"FLOR DA SERRA DO SUL";4107850;"SBFI"
"201";"FLOR DA SERRA DO SUL";4107850;"SBCH"
"202";"FLORAÍ";4107801;"SBLO"
"203";"FLORAÍ";4107801;"SBMG"
"204";"FLORESTA";4107900;"SBLO"
"205";"FLORESTA";4107900;"SBMG"
"206";"FLORESTÓPOLIS";4108007;"SBLO"
"207";"FLORESTÓPOLIS";4108007;"SBDN"
"208";"FLÓRIDA";4108106;"SBLO"
"209";"FLÓRIDA";4108106;"SBMG"
"210";"FORMOSA DO OESTE";4108205;"SBMG"
"211";"FORMOSA DO OESTE";4108205;"SBCA"
"212";"FOZ DO IGUAÇU";4108304;"SBFI"
"213";"FOZ DO IGUAÇU";4108304;"SBCA"
"214";"FOZ DO JORDÃO";4108452;"SBCA"
"215";"FRANCISCO ALVES";4108320;"SBFI"
"216";"FRANCISCO ALVES";4108320;"SBCA"
"217";"FRANCISCO BELTRÃO";4108403;"SBFI"
"218";"FRANCISCO BELTRÃO";4108403;"SBCH"
"219";"GENERAL CARNEIRO";4108502;"SBCH"
"220";"GODOY MOREIRA";4108551;"SBLO"
"221";"GODOY MOREIRA";4108551;"SBMG"
"222";"GOIOERÊ";4108601;"SBMG"
"223";"GOIOERÊ";4108601;"SBCA"
"224";"GOIOXIM";4108650;"SBCA"
"225";"GRANDES RIOS";4108700;"SBMG"
"226";"GUAÍRA";4108809;"SBFI"
"227";"GUAÍRA";4108809;"SBCA"
"228";"GUAIRAÇÁ";4108908;"SBMG"
"229";"GUAIRAÇÁ";4108908;"SBDN"
"230";"GUAMIRANGA";4108957;"SBGS"
"231";"GUAPIRAMA";4109005;"SBLO"
"232";"GUAPOREMA";4109104;"SBLO"
"233";"GUAPOREMA";4109104;"SBMG"
"234";"GUARACI";4109203;"SBLO"
"235";"GUARACI";4109203;"SBMG"
"236";"GUARANIAÇU";4109302;"SBCA"
"237";"GUARAPUAVA";4109401;"SBGS"
"238";"GUARAQUEÇABA";4109500;"SBBI"
"239";"GUARAQUEÇABA";4109500;"SBCT"
"240";"GUARATUBA";4109609;"SBJV"
"241";"GUARATUBA";4109609;"SBCT"
"242";"HONÓRIO SERPA";4109658;"SBCH"
"243";"IBAITI";4109708;"SBLO"
"244";"IBEMA";4109757;"SBCA"
"245";"IBIPORÃ";4109807;"SBLO"
"246";"ICARAÍMA";4109906;"SBMG"
"247";"ICARAÍMA";4109906;"SBCA"
"248";"IGUARAÇU";4110003;"SBLO"
"249";"IGUARAÇU";4110003;"SBMG"
"250";"IGUATU";4110052;"SBMG"
"251";"IGUATU";4110052;"SBCA"
"252";"IMBAÚ";4110078;"SBGS"
"253";"IMBITUVA";4110102;"SBGS"
"254";"INÁCIO MARTINS";4110201;"SBGS"
"255";"INAJÁ";4110300;"SBMG"
"256";"INAJÁ";4110300;"SBDN"
"257";"INDIANÓPOLIS";4110409;"SBLO"
"258";"INDIANÓPOLIS";4110409;"SBMG"
"259";"IPIRANGA";4110508;"SBGS"
"260";"IPORÃ";4110607;"SBMG"
"261";"IPORÃ";4110607;"SBCA"
"262";"IRACEMA DO OESTE";4110656;"SBFI"
"263";"IRACEMA DO OESTE";4110656;"SBCA"
"264";"IRATI";4110706;"SBGS"
"265";"IRETAMA";4110805;"SBMG"
"266";"ITAGUAJÉ";4110904;"SBMG"
"267";"ITAGUAJÉ";4110904;"SBDN"
"268";"ITAIPULÂNDIA";4110953;"SBFI"
"269";"ITAIPULÂNDIA";4110953;"SBCA"
"270";"ITAMBARACÁ";4111001;"SBLO"
"271";"ITAMBÉ";4111100;"SBLO"
"272";"ITAMBÉ";4111100;"SBMG"
"273";"ITAPEJARA D'OESTE";4111209;"SBCH"
"274";"ITAPEJARA D'OESTE";4111209;"SBCA"
"275";"ITAPERUÇU";4111258;"SBBI"
"276";"ITAPERUÇU";4111258;"SBCT"
"277";"ITAÚNA DO SUL";4111308;"SBMG"
"278";"ITAÚNA DO SUL";4111308;"SBDN"
"279";"IVAÍ";4111407;"SBGS"
"280";"IVAIPORÃ";4111506;"SBMG"
"281";"IVATÉ";4111555;"SBMG"
"282";"IVATÉ";4111555;"SBCA"
"283";"IVATUBA";4111605;"SBLO"
"284";"IVATUBA";4111605;"SBMG"
"285";"JABOTI";4111704;"SBLO"
"286";"JACAREZINHO";4111803;"SBLO"
"287";"JACAREZINHO";4111803;"SBML"
"288";"JAGUAPITÃ";4111902;"SBLO"
"289";"JAGUAPITÃ";4111902;"SBMG"
"290";"JAGUARIAÍVA";4112009;"SBBI"
"291";"JAGUARIAÍVA";4112009;"SBGS"
"292";"JANDAIA DO SUL";4112108;"SBLO"
"293";"JANDAIA DO SUL";4112108;"SBMG"
"294";"JANIÓPOLIS";4112207;"SBMG"
"295";"JANIÓPOLIS";4112207;"SBCA"
"296";"JAPIRA";4112306;"SBLO"
"297";"JAPURÁ";4112405;"SBLO"
"298";"JAPURÁ";4112405;"SBMG"
"299";"JARDIM ALEGRE";4112504;"SBMG"
"300";"JARDIM OLINDA";4112603;"SBMG"
"301";"JARDIM OLINDA";4112603;"SBDN"
"302";"JATAIZINHO";4112702;"SBLO"
"303";"JESUÍTAS";4112751;"SBFI"
"304";"JESUÍTAS";4112751;"SBCA"
"305";"JOAQUIM TÁVORA";4112801;"SBLO"
"306";"JUNDIAÍ DO SUL";4112900;"SBLO"
"307";"JURANDA";4112959;"SBMG"
"308";"JURANDA";4112959;"SBCA"
"309";"JUSSARA";4113007;"SBLO"
"310";"JUSSARA";4113007;"SBMG"
"311";"KALORÉ";4113106;"SBLO"
"312";"KALORÉ";4113106;"SBMG"
"313";"LAPA";4113205;"SBBI"
"314";"LAPA";4113205;"SBCT"
"315";"LARANJAL";4113254;"SBCA"
