"";"Município";"Código";"ICAO"
"1217";"PRUDENTE DE MORAIS";3153608;"SBCF"
"1218";"QUARTEL GERAL";3153707;"SBCF"
"1219";"QUARTEL GERAL";3153707;"SBAX"
"1220";"QUELUZITO";3153806;"SBBQ"
"1221";"QUELUZITO";3153806;"SBPR"
"1222";"RAPOSOS";3153905;"SBLS"
"1223";"RAPOSOS";3153905;"SBPR"
"1224";"RAUL SOARES";3154002;"SBLS"
"1225";"RAUL SOARES";3154002;"SBIP"
"1226";"RECREIO";3154101;"SBCP"
"1227";"RECREIO";3154101;"SBME"
"1228";"REDUTO";3154150;"SBVT"
"1229";"REDUTO";3154150;"SBIP"
"1230";"RESENDE COSTA";3154200;"SBBQ"
"1231";"RESENDE COSTA";3154200;"SBPR"
"1232";"RESPLENDOR";3154309;"SBVT"
"1233";"RESPLENDOR";3154309;"SBIP"
"1234";"RESSAQUINHA";3154408;"SBBQ"
"1235";"RESSAQUINHA";3154408;"SBPR"
"1236";"RIACHINHO";3154457;"SBMK"
"1237";"RIACHINHO";3154457;"SBBR"
"1238";"RIACHO DOS MACHADOS";3154507;"SBMK"
"1239";"RIACHO DOS MACHADOS";3154507;"SBQV"
"1240";"RIBEIRÃO DAS NEVES";3154606;"SBPR"
"1241";"RIBEIRÃO DAS NEVES";3154606;"SBCF"
"1242";"RIBEIRÃO VERMELHO";3154705;"SBBQ"
"1243";"RIBEIRÃO VERMELHO";3154705;"SBVG"
"1244";"RIO ACIMA";3154804;"SBLS"
"1245";"RIO ACIMA";3154804;"SBPR"
"1246";"RIO CASCA";3154903;"SBLS"
"1247";"RIO CASCA";3154903;"SBBH"
"1248";"RIO DO PRADO";3155108;"SBPS"
"1249";"RIO DO PRADO";3155108;"SBQV"
"1250";"RIO DOCE";3155009;"SBLS"
"1251";"RIO DOCE";3155009;"SBBH"
"1252";"RIO ESPERA";3155207;"SBBQ"
"1253";"RIO ESPERA";3155207;"SBPR"
"1254";"RIO MANSO";3155306;"SBPR"
"1255";"RIO MANSO";3155306;"SBCF"
"1256";"RIO NOVO";3155405;"SBBQ"
"1257";"RIO NOVO";3155405;"SBJF"
"1258";"RIO PARANAÍBA";3155504;"SBAX"
"1259";"RIO PARANAÍBA";3155504;"SBUR"
"1260";"RIO PARDO DE MINAS";3155603;"SBMK"
"1261";"RIO PARDO DE MINAS";3155603;"SBQV"
"1262";"RIO PIRACICABA";3155702;"SBLS"
"1263";"RIO PIRACICABA";3155702;"SBPR"
"1264";"RIO POMBA";3155801;"SBBQ"
"1265";"RIO POMBA";3155801;"SBJF"
"1266";"RIO PRETO";3155900;"SBJF"
"1267";"RIO PRETO";3155900;"SBRS"
"1268";"RIO VERMELHO";3156007;"SBLS"
"1269";"RIO VERMELHO";3156007;"SBIP"
"1270";"RITÁPOLIS";3156106;"SBBQ"
"1271";"RITÁPOLIS";3156106;"SBPR"
"1272";"ROCHEDO DE MINAS";3156205;"SBBQ"
"1273";"ROCHEDO DE MINAS";3156205;"SBJF"
"1274";"RODEIRO";3156304;"SBBQ"
"1275";"RODEIRO";3156304;"SBJF"
"1276";"ROMARIA";3156403;"SBUL"
"1277";"ROMARIA";3156403;"SBAX"
"1278";"ROSÁRIO DA LIMEIRA";3156452;"SBCP"
"1279";"ROSÁRIO DA LIMEIRA";3156452;"SBBQ"
"1280";"RUBELITA";3156502;"SBMK"
"1281";"RUBELITA";3156502;"SBQV"
"1282";"RUBIM";3156601;"SBPS"
"1283";"RUBIM";3156601;"SBQV"
"1284";"SABARÁ";3156700;"SBLS"
"1285";"SABARÁ";3156700;"SBPR"
"1286";"SABINÓPOLIS";3156809;"SBLS"
"1287";"SABINÓPOLIS";3156809;"SBIP"
"1288";"SACRAMENTO";3156908;"SBAX"
"1289";"SACRAMENTO";3156908;"SBUR"
"1290";"SALINAS";3157005;"SBMK"
"1291";"SALINAS";3157005;"SBQV"
"1292";"SALTO DA DIVISA";3157104;"SBPS"
"1293";"SALTO DA DIVISA";3157104;"SBTC"
"1294";"SANTA BÁRBARA";3157203;"SBLS"
"1295";"SANTA BÁRBARA";3157203;"SBPR"
"1296";"SANTA BÁRBARA DO LESTE";3157252;"SBLS"
"1297";"SANTA BÁRBARA DO LESTE";3157252;"SBIP"
"1298";"SANTA BÁRBARA DO MONTE VERDE";3157278;"SBBQ"
"1299";"SANTA BÁRBARA DO MONTE VERDE";3157278;"SBJF"
"1300";"SANTA BÁRBARA DO TUGÚRIO";3157302;"SBBQ"
"1301";"SANTA BÁRBARA DO TUGÚRIO";3157302;"SBJF"
"1302";"SANTA CRUZ DE MINAS";3157336;"SBBQ"
"1303";"SANTA CRUZ DE MINAS";3157336;"SBPR"
"1304";"SANTA CRUZ DE SALINAS";3157377;"SBPS"
"1305";"SANTA CRUZ DE SALINAS";3157377;"SBMK"
"1306";"SANTA CRUZ DO ESCALVADO";3157401;"SBPR"
"1307";"SANTA CRUZ DO ESCALVADO";3157401;"SBBH"
"1308";"SANTA EFIGÊNIA DE MINAS";3157500;"SBLS"
"1309";"SANTA EFIGÊNIA DE MINAS";3157500;"SBIP"
"1310";"SANTA FÉ DE MINAS";3157609;"SBMK"
"1311";"SANTA FÉ DE MINAS";3157609;"SBBR"
