"";"Município";"Código";"ICAO"
"325";"SÃO JOÃO DO JAGUARIBE";2312502;"SBFZ"
"326";"SÃO JOÃO DO JAGUARIBE";2312502;"SBJU"
"327";"SÃO LUÍS DO CURU";2312601;"SBFZ"
"328";"SÃO LUÍS DO CURU";2312601;"SBMS"
"329";"SENADOR POMPEU";2312700;"SBFZ"
"330";"SENADOR POMPEU";2312700;"SBJU"
"331";"SENADOR SÁ";2312809;"SBFZ"
"332";"SENADOR SÁ";2312809;"SBTE"
"333";"SOBRAL";2312908;"SBFZ"
"334";"SOBRAL";2312908;"SBTE"
"335";"SOLONÓPOLE";2313005;"SBFZ"
"336";"SOLONÓPOLE";2313005;"SBJU"
"337";"TABULEIRO DO NORTE";2313104;"SBFZ"
"338";"TABULEIRO DO NORTE";2313104;"SBJU"
"339";"TAMBORIL";2313203;"SBFZ"
"340";"TAMBORIL";2313203;"SBTE"
"341";"TARRAFAS";2313252;"SBPL"
"342";"TARRAFAS";2313252;"SBJU"
"343";"TAUÁ";2313302;"SBFZ"
"344";"TAUÁ";2313302;"SBTE"
"345";"TEJUÇUOCA";2313351;"SBFZ"
"346";"TEJUÇUOCA";2313351;"SBMS"
"347";"TIANGUÁ";2313401;"SBFZ"
"348";"TIANGUÁ";2313401;"SBTE"
"349";"TRAIRI";2313500;"SBFZ"
"350";"TRAIRI";2313500;"SBMS"
"351";"TURURU";2313559;"SBFZ"
"352";"TURURU";2313559;"SBMS"
"353";"UBAJARA";2313609;"SBFZ"
"354";"UBAJARA";2313609;"SBTE"
"355";"UMARI";2313708;"SBFZ"
"356";"UMARI";2313708;"SBJU"
"357";"UMIRIM";2313757;"SBFZ"
"358";"UMIRIM";2313757;"SBMS"
"359";"URUBURETAMA";2313807;"SBFZ"
"360";"URUBURETAMA";2313807;"SBMS"
"361";"URUOCA";2313906;"SBFZ"
"362";"URUOCA";2313906;"SBTE"
"363";"VARJOTA";2313955;"SBFZ"
"364";"VARJOTA";2313955;"SBTE"
"365";"VÁRZEA ALEGRE";2314003;"SBJU"
"366";"VÁRZEA ALEGRE";2314003;"SBMS"
"367";"VIÇOSA DO CEARÁ";2314102;"SBFZ"
"368";"VIÇOSA DO CEARÁ";2314102;"SBTE"
