"";"Município";"Código";"ICAO"
"169";"NOVO JARDIM";1715259;"SBPJ"
"170";"NOVO JARDIM";1715259;"SBPN"
"171";"OLIVEIRA DE FÁTIMA";1715507;"SBPJ"
"172";"OLIVEIRA DE FÁTIMA";1715507;"SBPN"
"173";"PALMAS";1721000;"SBPJ"
"174";"PALMAS";1721000;"SBAA"
"175";"PALMEIRANTE";1715705;"SBPJ"
"176";"PALMEIRANTE";1715705;"SBCI"
"177";"PALMEIRAS DO TOCANTINS";1713809;"SBMA"
"178";"PALMEIRAS DO TOCANTINS";1713809;"SBIZ"
"179";"PALMEIRÓPOLIS";1715754;"SBPN"
"180";"PARAÍSO DO TOCANTINS";1716109;"SBPJ"
"181";"PARAÍSO DO TOCANTINS";1716109;"SBAA"
"182";"PARANÃ";1716208;"SBPJ"
"183";"PARANÃ";1716208;"SBPN"
"184";"PAU D'ARCO";1716307;"SBCJ"
"185";"PAU D'ARCO";1716307;"SBCI"
"186";"PEDRO AFONSO";1716505;"SBPJ"
"187";"PEDRO AFONSO";1716505;"SBAA"
"188";"PEIXE";1716604;"SBPJ"
"189";"PEIXE";1716604;"SBPN"
"190";"PEQUIZEIRO";1716653;"SBPJ"
"191";"PEQUIZEIRO";1716653;"SBCI"
"192";"PINDORAMA DO TOCANTINS";1717008;"SBPJ"
"193";"PINDORAMA DO TOCANTINS";1717008;"SBPN"
"194";"PIRAQUÊ";1717206;"SBMA"
"195";"PIRAQUÊ";1717206;"SBIZ"
"196";"PIUM";1717503;"SBPJ"
"197";"PIUM";1717503;"SBPN"
"198";"PONTE ALTA DO BOM JESUS";1717800;"SBPJ"
"199";"PONTE ALTA DO BOM JESUS";1717800;"SBPN"
"200";"PONTE ALTA DO TOCANTINS";1717909;"SBPJ"
"201";"PONTE ALTA DO TOCANTINS";1717909;"SBPN"
"202";"PORTO ALEGRE DO TOCANTINS";1718006;"SBPJ"
"203";"PORTO ALEGRE DO TOCANTINS";1718006;"SBPN"
"204";"PORTO NACIONAL";1718204;"SBPJ"
"205";"PORTO NACIONAL";1718204;"SBAA"
"206";"PRAIA NORTE";1718303;"SBMA"
"207";"PRAIA NORTE";1718303;"SBIZ"
"208";"PRESIDENTE KENNEDY";1718402;"SBPJ"
"209";"PRESIDENTE KENNEDY";1718402;"SBCI"
"210";"PUGMIL";1718451;"SBPJ"
"211";"PUGMIL";1718451;"SBPN"
"212";"RECURSOLÂNDIA";1718501;"SBPJ"
"213";"RECURSOLÂNDIA";1718501;"SBCI"
"214";"RIACHINHO";1718550;"SBMA"
"215";"RIACHINHO";1718550;"SBIZ"
"216";"RIO DA CONCEIÇÃO";1718659;"SBPJ"
"217";"RIO DA CONCEIÇÃO";1718659;"SBPN"
"218";"RIO DOS BOIS";1718709;"SBPJ"
"219";"RIO DOS BOIS";1718709;"SBAA"
"220";"RIO SONO";1718758;"SBPJ"
"221";"RIO SONO";1718758;"SBAA"
"222";"SAMPAIO";1718808;"SBMA"
"223";"SAMPAIO";1718808;"SBIZ"
"224";"SANDOLÂNDIA";1718840;"SBPN"
"225";"SANTA FÉ DO ARAGUAIA";1718865;"SBCJ"
"226";"SANTA FÉ DO ARAGUAIA";1718865;"SBCI"
"227";"SANTA MARIA DO TOCANTINS";1718881;"SBPJ"
"228";"SANTA MARIA DO TOCANTINS";1718881;"SBCI"
"229";"SANTA RITA DO TOCANTINS";1718899;"SBPJ"
"230";"SANTA RITA DO TOCANTINS";1718899;"SBPN"
"231";"SANTA ROSA DO TOCANTINS";1718907;"SBPJ"
"232";"SANTA ROSA DO TOCANTINS";1718907;"SBPN"
"233";"SANTA TEREZA DO TOCANTINS";1719004;"SBPJ"
"234";"SANTA TEREZA DO TOCANTINS";1719004;"SBAA"
"235";"SANTA TEREZINHA DO TOCANTINS";1720002;"SBMA"
"236";"SANTA TEREZINHA DO TOCANTINS";1720002;"SBIZ"
"237";"SÃO BENTO DO TOCANTINS";1720101;"SBMA"
