"";"Município";"Código";"ICAO"
"178";"BURITIZAL";3508207;"SBRP"
"179";"BURITIZAL";3508207;"SBUR"
"180";"CABRÁLIA PAULISTA";3508306;"SBBU"
"181";"CABRÁLIA PAULISTA";3508306;"SBML"
"182";"CABREÚVA";3508405;"SBKP"
"183";"CAÇAPAVA";3508504;"SBSJ"
"184";"CAÇAPAVA";3508504;"SBTA"
"185";"CACHOEIRA PAULISTA";3508603;"SBGW"
"186";"CACHOEIRA PAULISTA";3508603;"SBRS"
"187";"CACONDE";3508702;"SBYS"
"188";"CACONDE";3508702;"SBPC"
"189";"CAFELÂNDIA";3508801;"SBBU"
"190";"CAFELÂNDIA";3508801;"SBML"
"191";"CAIABU";3508900;"SBDN"
"192";"CAIABU";3508900;"SBAU"
"193";"CAIEIRAS";3509007;"SBSJ"
"194";"CAIEIRAS";3509007;"SBKP"
"195";"CAIUÁ";3509106;"SBDN"
"196";"CAIUÁ";3509106;"SBAU"
"197";"CAJAMAR";3509205;"SBMT"
"198";"CAJATI";3509254;"SBBI"
"199";"CAJATI";3509254;"SBCT"
"200";"CAJOBI";3509304;"SBSR"
"201";"CAJURU";3509403;"SBRP"
"202";"CAJURU";3509403;"SBYS"
"203";"CAMPINA DO MONTE ALEGRE";3509452;"SBBU"
"204";"CAMPINA DO MONTE ALEGRE";3509452;"SBKP"
"205";"CAMPINAS";3509502;"SBKP"
"206";"CAMPO LIMPO PAULISTA";3509601;"SBKP"
"207";"CAMPOS DO JORDÃO";3509700;"SBGW"
"208";"CAMPOS DO JORDÃO";3509700;"SBTA"
"209";"CAMPOS NOVOS PAULISTA";3509809;"SBBU"
"210";"CAMPOS NOVOS PAULISTA";3509809;"SBML"
"211";"CANANÉIA";3509908;"SBBI"
"212";"CANANÉIA";3509908;"SBCT"
"213";"CANAS";3509957;"SBGW"
"214";"CANAS";3509957;"SBTA"
"215";"CÂNDIDO MOTA";3510005;"SBLO"
"216";"CÂNDIDO MOTA";3510005;"SBML"
"217";"CÂNDIDO RODRIGUES";3510104;"SBGP"
"218";"CÂNDIDO RODRIGUES";3510104;"SBAQ"
"219";"CANITAR";3510153;"SBBU"
"220";"CANITAR";3510153;"SBML"
"221";"CAPÃO BONITO";3510203;"SBKP"
"222";"CAPÃO BONITO";3510203;"SBPG"
"223";"CAPELA DO ALTO";3510302;"SBKP"
"224";"CAPIVARI";3510401;"SBKP"
"225";"CARAGUATATUBA";3510500;"SBSJ"
"226";"CARAGUATATUBA";3510500;"SBTA"
"227";"CARAPICUÍBA";3510609;"SBSP"
"228";"CARAPICUÍBA";3510609;"SBMT"
"229";"CARDOSO";3510708;"SBSR"
"230";"CARDOSO";3510708;"SBAU"
"231";"CASA BRANCA";3510807;"SBYS"
"232";"CASA BRANCA";3510807;"SBPC"
"233";"CÁSSIA DOS COQUEIROS";3510906;"SBRP"
"234";"CÁSSIA DOS COQUEIROS";3510906;"SBYS"
"235";"CASTILHO";3511003;"SBDN"
"236";"CASTILHO";3511003;"SBAU"
"237";"CATANDUVA";3511102;"SBSR"
"238";"CATANDUVA";3511102;"SBGP"
"239";"CATIGUÁ";3511201;"SBSR"
"240";"CEDRAL";3511300;"SBSR"
"241";"CERQUEIRA CÉSAR";3511409;"SBBU"
"242";"CERQUEIRA CÉSAR";3511409;"SBML"
"243";"CERQUILHO";3511508;"SBKP"
"244";"CESÁRIO LANGE";3511607;"SBKP"
"245";"CESÁRIO LANGE";3511607;"SBSA"
"246";"CHARQUEADA";3511706;"SBKP"
"247";"CHARQUEADA";3511706;"SBYS"
"248";"CHAVANTES";3557204;"SBBU"
"249";"CHAVANTES";3557204;"SBML"
"250";"CLEMENTINA";3511904;"SBML"
"251";"CLEMENTINA";3511904;"SBAU"
"252";"COLINA";3512001;"SBSR"
"253";"COLÔMBIA";3512100;"SBSR"
"254";"CONCHAL";3512209;"SBKP"
"255";"CONCHAL";3512209;"SBYS"
"256";"CONCHAS";3512308;"SBKP"
"257";"CONCHAS";3512308;"SBSA"
"258";"CORDEIRÓPOLIS";3512407;"SBKP"
"259";"CORDEIRÓPOLIS";3512407;"SBYS"
"260";"COROADOS";3512506;"SBML"
"261";"COROADOS";3512506;"SBAU"
"262";"CORONEL MACEDO";3512605;"SBBU"
"263";"CORUMBATAÍ";3512704;"SBYS"
"264";"CORUMBATAÍ";3512704;"SBAQ"
"265";"COSMÓPOLIS";3512803;"SBKP"
"266";"COSMÓPOLIS";3512803;"SBYS"
"267";"COSMORAMA";3512902;"SBSR"
"268";"COSMORAMA";3512902;"SBAU"
"269";"COTIA";3513009;"SBSP"
"270";"COTIA";3513009;"SBMT"
"271";"CRAVINHOS";3513108;"SBRP"
"272";"CRAVINHOS";3513108;"SBAQ"
"273";"CRISTAIS PAULISTA";3513207;"SBRP"
"274";"CRISTAIS PAULISTA";3513207;"SBUR"
"275";"CRUZÁLIA";3513306;"SBLO"
"276";"CRUZEIRO";3513405;"SBGW"
"277";"CRUZEIRO";3513405;"SBRS"
"278";"CUBATÃO";3513504;"SBSP"
"279";"CUBATÃO";3513504;"SBMT"
"280";"CUNHA";3513603;"SBGW"
"281";"CUNHA";3513603;"SBTA"
"282";"DESCALVADO";3513702;"SBYS"
"283";"DESCALVADO";3513702;"SBAQ"
"284";"DIADEMA";3513801;"SBSP"
"285";"DIADEMA";3513801;"SBMT"
"286";"DIRCE REIS";3513850;"SBSR"
"287";"DIRCE REIS";3513850;"SBAU"
"288";"DIVINOLÂNDIA";3513900;"SBYS"
"289";"DIVINOLÂNDIA";3513900;"SBPC"
"290";"DOBRADA";3514007;"SBRP"
"291";"DOBRADA";3514007;"SBGP"
"292";"DOIS CÓRREGOS";3514106;"SBGP"
"293";"DOIS CÓRREGOS";3514106;"SBAQ"
"294";"DOLCINÓPOLIS";3514205;"SBSR"
"295";"DOLCINÓPOLIS";3514205;"SBAU"
"296";"DOURADO";3514304;"SBGP"
"297";"DOURADO";3514304;"SBAQ"
"298";"DRACENA";3514403;"SBDN"
"299";"DRACENA";3514403;"SBAU"
"300";"DUARTINA";3514502;"SBBU"
"301";"DUARTINA";3514502;"SBML"
"302";"DUMONT";3514601;"SBRP"
"303";"DUMONT";3514601;"SBGP"
"304";"ECHAPORÃ";3514700;"SBML"
"305";"ELDORADO";3514809;"SBBI"
"306";"ELDORADO";3514809;"SBCT"
"307";"ELIAS FAUSTO";3514908;"SBKP"
"308";"ELISIÁRIO";3514924;"SBSR"
"309";"EMBAÚBA";3514957;"SBSR"
"310";"EMBU";3515004;"SBSP"
"311";"EMBU";3515004;"SBMT"
"312";"EMBU-GUAÇU";3515103;"SBSP"
"313";"EMBU-GUAÇU";3515103;"SBMT"
"314";"EMILIANÓPOLIS";3515129;"SBDN"
"315";"EMILIANÓPOLIS";3515129;"SBAU"
"316";"ENGENHEIRO COELHO";3515152;"SBKP"
"317";"ENGENHEIRO COELHO";3515152;"SBYS"
"318";"ESPÍRITO SANTO DO PINHAL";3515186;"SBKP"
"319";"ESPÍRITO SANTO DO PINHAL";3515186;"SBYS"
"320";"ESPÍRITO SANTO DO TURVO";3515194;"SBBU"
"321";"ESPÍRITO SANTO DO TURVO";3515194;"SBML"
"322";"ESTIVA GERBI";3557303;"SBKP"
"323";"ESTIVA GERBI";3557303;"SBYS"
"324";"ESTRELA D'OESTE";3515202;"SBSR"
"325";"ESTRELA D'OESTE";3515202;"SBAU"
"326";"ESTRELA DO NORTE";3515301;"SBLO"
"327";"ESTRELA DO NORTE";3515301;"SBDN"
"328";"EUCLIDES DA CUNHA PAULISTA";3515350;"SBMG"
"329";"EUCLIDES DA CUNHA PAULISTA";3515350;"SBDN"
"330";"FARTURA";3515400;"SBBU"
"331";"FARTURA";3515400;"SBML"
"332";"FERNANDO PRESTES";3515608;"SBGP"
"333";"FERNANDO PRESTES";3515608;"SBAQ"
"334";"FERNANDÓPOLIS";3515509;"SBSR"
"335";"FERNANDÓPOLIS";3515509;"SBAU"
"336";"FERNÃO";3515657;"SBBU"
"337";"FERNÃO";3515657;"SBML"
"338";"FERRAZ DE VASCONCELOS";3515707;"SBMT"
"339";"FLORA RICA";3515806;"SBDN"
"340";"FLORA RICA";3515806;"SBAU"
"341";"FLOREAL";3515905;"SBSR"
"342";"FLOREAL";3515905;"SBAU"
"343";"FLÓRIDA PAULISTA";3516002;"SBDN"
"344";"FLÓRIDA PAULISTA";3516002;"SBAU"
"345";"FLORÍNIA";3516101;"SBLO"
"346";"FRANCA";3516200;"SBRP"
"347";"FRANCA";3516200;"SBUR"
"348";"FRANCISCO MORATO";3516309;"SBGR"
"349";"FRANCISCO MORATO";3516309;"SBMT"
"350";"FRANCO DA ROCHA";3516408;"SBSP"
"351";"FRANCO DA ROCHA";3516408;"SBMT"
"352";"GABRIEL MONTEIRO";3516507;"SBML"
"353";"GABRIEL MONTEIRO";3516507;"SBAU"
"354";"GÁLIA";3516606;"SBBU"
"355";"GÁLIA";3516606;"SBML"
"356";"GARÇA";3516705;"SBBU"
"357";"GARÇA";3516705;"SBML"
"358";"GASTÃO VIDIGAL";3516804;"SBSR"
"359";"GASTÃO VIDIGAL";3516804;"SBAU"
"360";"GAVIÃO PEIXOTO";3516853;"SBGP"
"361";"GAVIÃO PEIXOTO";3516853;"SBAQ"
"362";"GENERAL SALGADO";3516903;"SBSR"
"363";"GENERAL SALGADO";3516903;"SBAU"
"364";"GETULINA";3517000;"SBML"
"365";"GETULINA";3517000;"SBAU"
"366";"GLICÉRIO";3517109;"SBML"
"367";"GLICÉRIO";3517109;"SBAU"
"368";"GUAIÇARA";3517208;"SBML"
"369";"GUAIÇARA";3517208;"SBAU"
"370";"GUAIMBÊ";3517307;"SBBU"
"371";"GUAIMBÊ";3517307;"SBML"
"372";"GUAÍRA";3517406;"SBUR"
"373";"GUAPIAÇU";3517505;"SBSR"
"374";"GUAPIARA";3517604;"SBBI"
"375";"GUAPIARA";3517604;"SBCT"
"376";"GUARÁ";3517703;"SBRP"
"377";"GUARÁ";3517703;"SBUR"
"378";"GUARAÇAÍ";3517802;"SBDN"
"379";"GUARAÇAÍ";3517802;"SBAU"
"380";"GUARACI";3517901;"SBSR"
"381";"GUARANI D'OESTE";3518008;"SBSR"
"382";"GUARANI D'OESTE";3518008;"SBAU"
"383";"GUARANTÃ";3518107;"SBBU"
"384";"GUARANTÃ";3518107;"SBML"
"385";"GUARARAPES";3518206;"SBAU"
"386";"GUARAREMA";3518305;"SBGR"
"387";"GUARAREMA";3518305;"SBSJ"
"388";"GUARATINGUETÁ";3518404;"SBGW"
"389";"GUARATINGUETÁ";3518404;"SBTA"
"390";"GUAREÍ";3518503;"SBBU"
"391";"GUAREÍ";3518503;"SBKP"
"392";"GUARIBA";3518602;"SBRP"
"393";"GUARIBA";3518602;"SBGP"
"394";"GUARUJÁ";3518701;"SBSP"
"395";"GUARUJÁ";3518701;"SBMT"
"396";"GUARULHOS";3518800;"SBGR"
"397";"GUARULHOS";3518800;"SBMT"
"398";"GUATAPARÁ";3518859;"SBRP"
"399";"GUATAPARÁ";3518859;"SBGP"
"400";"GUZOLÂNDIA";3518909;"SBSR"
"401";"GUZOLÂNDIA";3518909;"SBAU"
"402";"HERCULÂNDIA";3519006;"SBML"
"403";"HOLAMBRA";3519055;"SBGR"
"404";"HOLAMBRA";3519055;"SBKP"
"405";"HORTOLÂNDIA";3519071;"SBKP"
"406";"IACANGA";3519105;"SBBU"
"407";"IACANGA";3519105;"SBGP"
"408";"IACRI";3519204;"SBML"
"409";"IACRI";3519204;"SBAU"
"410";"IARAS";3519253;"SBBU"
"411";"IARAS";3519253;"SBGP"
"412";"IBATÉ";3519303;"SBGP"
"413";"IBATÉ";3519303;"SBAQ"
"414";"IBIRÁ";3519402;"SBSR"
"415";"IBIRAREMA";3519501;"SBBU"
"416";"IBIRAREMA";3519501;"SBML"
"417";"IBITINGA";3519600;"SBBU"
"418";"IBITINGA";3519600;"SBGP"
"419";"IBIÚNA";3519709;"SBSP"
