"","municipio_geocodigo","inc_preseason","inc_posseason","inc_epidemico","inicio","inicio.ic","duracao","duracao.ic","pop","limiar_preaseason","limiar_posseason","limiar_epidemico","mininc_pre","mininc_pos","mininc_epi","uf","ano_ini","ano_fim","pop_cat"
"2728",3503356,1.26690281170555,0.94832618670791,151.307846615823,9,"[44-12]",6,"[2-11.4046511627907]",1773,282.007896221094,282.007896221094,564.015792442188,282.007896221094,282.007896221094,564.015792442188,"SP",2010,2021,"(1e+03,1e+04]"
"2729",3503406,0.420025905419926,0.461189899877407,26.4384090800854,5,"[42-16]",7,"[3-11.7720930232558]",8613,58.0517821897132,58.0517821897132,116.103564379426,58.0517821897132,58.0517821897132,116.103564379426,"SP",2010,2021,"(1e+03,1e+04]"
"2730",3503604,0.322200286537744,0.297347153031535,13.1005345758105,8,"[41-12]",8,"[4.93564356435644-10.3421052631579]",11158,44.8108980103961,44.8108980103961,89.6217960207923,44.8108980103961,44.8108980103961,89.6217960207923,"SP",2010,2021,"(1e+04,1e+05]"
"2731",3503703,0.807342286411394,1.19426042353659,34.1589631566616,2,"[41-17]",10,"[5.45581395348837-10.7720930232558]",9761,51.2242598094458,51.2242598094458,102.448519618892,51.2242598094458,51.2242598094458,102.448519618892,"SP",2010,2021,"(1e+03,1e+04]"
"2732",3503802,1.05488081833838,1.11382258606358,19.0012404075041,8,"[46-16]",10,"[5.68372093023256-12]",55340,9.03505601734731,9.03505601734731,19.0012404075041,9.03505601734731,9.03505601734731,18.0701120346946,"SP",2010,2021,"(1e+04,1e+05]"
"2733",3503901,0.781785132778386,0.57224987334259,10.932945770365,3,"[46-13]",12,"[4.36744186046512-16.5441860465116]",91157,5.48504228967605,5.48504228967605,17.2778832124796,5.48504228967605,5.48504228967605,10.9700845793521,"SP",2010,2021,"(1e+04,1e+05]"
"2734",3503950,0.0609327527734607,0.64756724035093,47.4470150290296,9,"[48-25]",7,"[3.68372093023256-12.7720930232558]",1818,275.027502750275,275.027502750275,550.05500550055,275.027502750275,275.027502750275,550.05500550055,"SP",2010,2021,"(1e+03,1e+04]"
"2735",3504008,2.59132424189058,2.20782726168545,44.414134496142,6,"[42-10]",12,"[10.2279069767442-14]",105087,4.75796245016034,4.75796245016034,44.414134496142,4.75796245016034,4.75796245016034,9.51592490032069,"SP",2010,2021,"(1e+05,1e+06]"
"2736",3504107,0.649976623463135,0.957330978517265,6.73958443130768,6,"[49-13]",8,"[5.31531531531532-12]",144088,3.47010160457498,3.47010160457498,9.71628449280995,3.47010160457498,3.47010160457498,6.94020320914996,"SP",2010,2021,"(1e+05,1e+06]"
"2737",3504206,1.4869874129767,2.00089879101343,50.703551351761,6,"[47-11]",9,"[6.45581395348837-15]",15253,32.780436635416,32.780436635416,90.146200747394,32.780436635416,32.780436635416,65.560873270832,"SP",2010,2021,"(1e+04,1e+05]"
"2738",3504305,0.608969657815137,0.440314072625669,32.4382296925596,10,"[50-15]",6,"[3-10.2666666666667]",5436,91.9793966151582,91.9793966151582,183.958793230316,91.9793966151582,91.9793966151582,183.958793230316,"SP",2010,2021,"(1e+03,1e+04]"
"2739",3504404,0.275237468526385,0.346818005808134,29.1560657038617,5,"[46-20]",4,"[3-13]",13859,36.0776390792986,36.0776390792986,72.1552781585973,36.0776390792986,36.0776390792986,72.1552781585973,"SP",2010,2021,"(1e+04,1e+05]"
"2740",3504503,0.213938069419955,0.24303044134529,5.56461675814009,8,"[46-14]",11,"[7.22790697674419-12]",91232,5.48053314626447,5.48053314626447,10.9610662925289,5.48053314626447,5.48053314626447,10.9610662925289,"SP",2010,2021,"(1e+04,1e+05]"
"2741",3504602,3.19976116379343,3.99603372893706,74.4306589719595,8,"[44-11]",11,"[6.36744186046512-12]",17761,28.15156804234,28.15156804234,74.4306589719595,28.15156804234,28.15156804234,56.3031360846799,"SP",2010,2021,"(1e+04,1e+05]"
"2742",3504701,0.357618966319055,0.36956290027134,31.8229717852683,12,"[52-16]",5,"[2-10.3333333333333]",5934,84.2601954836535,84.2601954836535,168.520390967307,84.2601954836535,84.2601954836535,168.520390967307,"SP",2010,2021,"(1e+03,1e+04]"
"2743",3540853,0.349813706075877,0.276299949685821,31.4796718256066,6,"[46-15]",6,"[2.93564356435644-13]",4212,118.708452041785,118.708452041785,237.416904083571,118.708452041785,118.708452041785,237.416904083571,"SP",2010,2021,"(1e+03,1e+04]"
"2744",3504800,2.03655222527699,1.81071652400755,56.4188328797859,6,"[46-13]",7,"[6-12]",9139,54.7105810263705,54.7105810263705,109.421162052741,54.7105810263705,54.7105810263705,109.421162052741,"SP",2010,2021,"(1e+03,1e+04]"
"2745",3504909,0.393534284057954,0.461906559415858,46.2500338431068,10,"[49-16]",4,"[2.93564356435644-10.6842105263158]",10993,45.4834894933139,45.4834894933139,90.9669789866279,45.4834894933139,45.4834894933139,90.9669789866279,"SP",2010,2021,"(1e+04,1e+05]"
"2746",3505005,0.175556524018121,0.177773777559653,26.8100042595955,12,"[1-14]",4,"[3-8.92857142857143]",3498,142.938822184105,142.938822184105,285.87764436821,142.938822184105,142.938822184105,285.87764436821,"SP",2010,2021,"(1e+03,1e+04]"
"2747",3505104,1.5704960910413,1.54326955655118,77.529800861097,4,"[49-16]",8,"[7.22790697674419-13.7720930232558]",7468,66.9523299410819,66.9523299410819,153.990358864488,66.9523299410819,66.9523299410819,133.904659882164,"SP",2010,2021,"(1e+03,1e+04]"
"2748",3505203,0.602643316132227,0.553876257495312,17.5974981624496,13,"[3-16]",9,"[3-11.3421052631579]",35558,14.0615332695877,14.0615332695877,28.1230665391754,14.0615332695877,14.0615332695877,28.1230665391754,"SP",2010,2021,"(1e+04,1e+05]"
"2749",3505302,0.386840766927435,0.639453794850559,7.86937898357464,3,"[42-10]",11,"[7.45581395348837-13]",36126,13.8404473232575,13.8404473232575,27.680894646515,13.8404473232575,13.8404473232575,27.680894646515,"SP",2010,2021,"(1e+04,1e+05]"
"2750",3505708,1.04684488784416,0.947992313792575,9.90724689088711,9,"[45-14]",12,"[10.2279069767442-12.7720930232558]",276982,1.80517145518481,1.80517145518481,9.90724689088711,1.80517145518481,1.80517145518481,3.61034291036963,"SP",2010,2021,"(1e+05,1e+06]"
"2751",3505807,2.03909992780631,1.96761685679807,47.261566950697,8,"[45-17]",9,"[5.45581395348837-11.7720930232558]",20953,23.8629313224837,23.8629313224837,52.498448909464,23.8629313224837,23.8629313224837,47.7258626449673,"SP",2010,2021,"(1e+04,1e+05]"
"2752",3506201,0.872655892111242,0.453237299840598,35.7012923488079,9,"[48-13]",6,"[3.22790697674419-12.5441860465116]",3005,166.389351081531,166.389351081531,332.778702163062,166.389351081531,166.389351081531,332.778702163062,"SP",2010,2021,"(1e+03,1e+04]"
"2753",3506300,0.236050655016333,0.26196197519116,10.9365764729931,8,"[41-21]",6,"[3-9.34210526315789]",11158,44.8108980103961,44.8108980103961,89.6217960207923,44.8108980103961,44.8108980103961,89.6217960207923,"SP",2010,2021,"(1e+04,1e+05]"
