"","nome","pre","pos","veryhigh","inicio","inicio.ic","duracao","duracao.ic","quant_pre","quant_pos","quant_epidemico","mininc_pre","mininc_pos","mininc_epi","ano_inicio","ano_fim","populacao","cid10","uf","regional_id"
"36","Metropolitana II",0.525333420000424,0.730579538157853,2.99842249207951,8,"[3-18]",9,"[7.31531531531532-10.3423423423423]",1.34736751335241,1.34736751335241,5.16041757613973,1.34736751335241,1.34736751335241,2.69473502670482,2010,2022,371094,"A90","PA",15007
"37","Marajó I",0.33765819913606,0.502512541084249,2.92231804288681,10,"[2-15]",6,"[5-12.3423423423423]",2.02460297535653,2.02460297535653,6.4787295211409,2.02460297535653,2.02460297535653,4.04920595071307,2010,2022,246962,"A90","PA",15013
"38","Ilha do Bananal",4.58266550208258,4.62217902937492,32.466440523744,4,"[52-10]",14,"[9.91891891891892-15.3423423423423]",2.6992010364932,2.6992010364932,60.5430792485424,2.6992010364932,2.6992010364932,5.3984020729864,2010,2022,185240,"A90","TO",17005
"39","Sudeste",5.38370667943335,5.09097832947313,37.4723662156628,12,"[7-14]",13,"[9.97297297297298-16.3423423423423]",5.04749694626435,5.04749694626435,69.8068827668359,5.04749694626435,5.04749694626435,10.0949938925287,2010,2022,99059,"A90","TO",17003
"40","Bico do Papagaio",2.72127504905986,2.43805078530426,18.3025727722133,4,"[3-8]",14,"[10.3153153153153-17]",2.3653411294977,2.3653411294977,33.5878440388673,2.3653411294977,2.3653411294977,4.73068225899539,2010,2022,211386,"A90","TO",17002
"41","Cerrado Tocantins Araguaia",5.40351996161171,5.24930176746679,33.8957032544919,6,"[1-13]",8,"[5.65765765765766-12.3693693693694]",3.0644953695475,3.0644953695475,60.0641092431309,3.0644953695475,3.0644953695475,6.12899073909499,2010,2022,163159,"A90","TO",17004
"42","Cantão",6.81155990649905,6.59464130009645,33.9380810290103,6,"[51-15]",11,"[6.65765765765766-16]",3.80118292812723,3.80118292812723,106.433121987563,3.80118292812723,3.80118292812723,7.60236585625447,2010,2022,131538,"A90","TO",17007
"43","Capim Dourado",20.3785159388546,23.0118065247685,87.7520945345626,4,"[48-11]",12,"[8-16.3423423423423]",6.80056810899741,6.80056810899741,167.581691824409,1.30780155942258,1.30780155942258,2.61560311884516,2010,2022,382321,"A90","TO",17006
"44","Médio Norte Araguaia",8.42447359693718,8.93288641533312,38.8555673543777,7,"[4-12]",13,"[7.97297297297298-15]",2.84766000903396,2.84766000903396,59.3426160503283,1.63658621208848,1.63658621208848,3.27317242417696,2010,2022,305514,"A90","TO",17001
"45","Amor Perfeito",6.0912090253669,7.57920226950261,46.9572387973998,4,"[1-12]",12,"[9.31531531531532-15.3693693693694]",4.46305040569128,4.46305040569128,101.891440761932,4.46305040569128,4.46305040569128,8.92610081138256,2010,2022,112031,"A90","TO",17008
"46","7ª Região de Saúde",7.26572240842144,11.7812806925257,42.9514552323475,18,"[4-20]",11,"[6.65765765765766-15]",1.31893558130202,1.31893558130202,75.1322232920255,0.942096843787154,0.942096843787154,1.88419368757431,2010,2022,530731,"A90","AL",27007
"47","10ª Região de Saúde",0.941730960301405,3.25640073942591,20.3691061443587,20,"[13-29]",10,"[4.97297297297297-12]",3.10069827725204,3.10069827725204,59.9054907165093,3.10069827725204,3.10069827725204,6.20139655450407,2010,2022,161254,"A90","AL",27010
"48","8ª Região de Saúde",1.6833633235477,4.54824865873951,18.7735473692213,16,"[10-18]",9,"[5.65765765765766-12]",3.18408467117958,3.18408467117958,61.8030834675955,3.18408467117958,3.18408467117958,6.36816934235915,2010,2022,157031,"A90","AL",27008
"49","5ª Região de Saúde",1.63202175916545,1.90814726219789,17.7330861294803,18,"[3-24]",10,"[4.31531531531532-17.027027027027]",2.08368929692156,2.08368929692156,33.9432986468521,2.08368929692156,2.08368929692156,4.16737859384312,2010,2022,239959,"A90","AL",27005
"50","4ª Região de Saúde",1.11674237685452,1.51949711834358,11.0403415355837,15,"[12-20]",11,"[5.97297297297297-12.3423423423423]",3.47497324270603,3.47497324270603,18.7648555106126,3.47497324270603,3.47497324270603,6.94994648541206,2010,2022,143886,"A90","AL",27004
"51","1ª Região de Saúde",3.83166324429362,4.19485857075906,28.844699123393,18,"[10-20]",15,"[7-16.3423423423423]",1.01239640459098,1.01239640459098,56.8888902733626,0.389383232534994,0.389383232534994,0.778766465069988,2010,2022,1284082,"A90","AL",27001
"52","3ª Região de Saúde",3.5018183112401,4.49545965301747,25.1800173352383,14,"[12-19]",14,"[10.6576576576577-15.6846846846847]",2.22571412037552,2.22571412037552,61.6300239931982,2.22571412037552,2.22571412037552,4.45142824075104,2010,2022,224647,"A90","AL",27003
"53","9ª Região de Saúde",1.72563961338689,4.74043179126391,12.4228619760686,16,"[6-19]",8,"[5.31531531531532-10]",2.10974915082597,2.10974915082597,37.1948775290618,2.10974915082597,2.10974915082597,4.21949830165193,2010,2022,236995,"A90","AL",27009
"54","6ª Região de Saúde",2.13479689772134,4.66061066901466,24.2332715294454,22,"[18-25]",12,"[6.65765765765766-14.3423423423423]",2.41580905445234,2.41580905445234,34.5219113881238,2.41580905445234,2.41580905445234,4.83161810890467,2010,2022,206970,"A90","AL",27006
"55","2ª Região de Saúde",1.51774980637687,2.13390706521214,18.5051286193708,16,"[11-25]",11,"[7.65765765765766-14.3423423423423]",3.01226594693592,3.01226594693592,38.6473720991879,3.01226594693592,3.01226594693592,6.02453189387185,2010,2022,165988,"A90","AL",27002
"56","Santa Maria da Vitória",1.94759137806084,2.60381561640131,28.6300208573714,9,"[6-15]",12,"[10-15]",1.65456627199746,1.65456627199746,54.5179586623162,1.65456627199746,1.65456627199746,3.30913254399492,2010,2022,302194,"A90","BA",29021
"57","Feira de Santana",3.73802612446932,5.13984233905249,21.2730910765344,14,"[9-23]",12,"[4.97297297297297-14.3423423423423]",0.95130610003416,0.95130610003416,40.4867227937265,0.432411863651891,0.432411863651891,0.864823727303782,2010,2022,1156305,"A90","BA",29006
"58","Senhor do Bonfim",2.30777574270146,2.65247606011708,15.8625094441694,14,"[7-16]",11,"[4.31531531531532-12.3423423423423]",1.6755133772988,1.6755133772988,24.4624953085625,1.6755133772988,1.6755133772988,3.35102675459761,2010,2022,298416,"A90","BA",29024
"59","Paulo Afonso",1.3069253957421,2.47327237948511,21.0434599085211,14,"[9-26]",6,"[4-11]",1.96910862390813,1.96910862390813,35.5030284890636,1.96910862390813,1.96910862390813,3.93821724781626,2010,2022,253922,"A90","BA",29017
"60","Seabra",0.996828914347132,0.921897473241883,17.6379033855249,10,"[7-12]",11,"[8.97297297297298-14.7117117117117]",2.69853091976728,2.69853091976728,41.2605377632417,2.69853091976728,2.69853091976728,5.39706183953456,2010,2022,185286,"A90","BA",29023
"61","Teixeira de Freitas",3.7237606734458,4.56615106376742,23.5735560254152,15,"[5-19]",10,"[9.31531531531532-12.027027027027]",1.31711236285568,1.31711236285568,39.9853361490269,1.09759363571306,1.09759363571306,2.19518727142613,2010,2022,455542,"A90","BA",29026
"62","Vitória da Conquista",2.0385177159677,2.9802589741759,17.9159990553781,10,"[3-12]",12,"[9.65765765765766-13]",0.780876643354896,0.780876643354896,31.578651457272,0.780876643354896,0.780876643354896,1.56175328670979,2010,2022,640306,"A90","BA",29028
"63","Irecê",1.72029461098575,1.95858574446167,21.5134229981031,12,"[7-14]",12,"[9.31531531531532-13.6846846846847]",1.20542053506207,1.20542053506207,84.4156000703966,1.20542053506207,1.20542053506207,2.41084107012413,2010,2022,414793,"A90","BA",29010
"64","Juazeiro",1.86847991203226,2.16998004979548,14.2531322355453,13,"[9-18]",12,"[7-14.3423423423423]",0.933103914184299,0.933103914184299,24.4566535907705,0.933103914184299,0.933103914184299,1.8662078283686,2010,2022,535846,"A90","BA",29016
"65","Barreiras",2.15321330778289,4.13753624944829,36.2030274306584,10,"[7-17]",14,"[11.3153153153153-16]",1.07225957259733,1.07225957259733,75.2726219963329,1.07225957259733,1.07225957259733,2.14451914519467,2010,2022,466305,"A90","BA",29002
"66","Guanambi",2.39104288957027,2.34281865288253,23.8814181633984,10,"[4-14]",13,"[12-15]",1.09321637375756,1.09321637375756,43.7614514415151,1.09321637375756,1.09321637375756,2.18643274751512,2010,2022,457366,"A90","BA",29007
"67","Ribeira do Pombal",1.07035021939364,1.93762242449346,11.6400517958737,14,"[3-23]",8,"[6.97297297297297-10.3423423423423]",1.54133553641559,1.54133553641559,25.7248901027762,1.54133553641559,1.54133553641559,3.08267107283119,2010,2022,324394,"A90","BA",29019
"68","Serrinha",2.36490288492059,2.71520207111729,18.3673008268215,12,"[3-16]",10,"[7-15.027027027027]",0.787709215567655,0.787709215567655,40.5197620488001,0.787709215567655,0.787709215567655,1.57541843113531,2010,2022,634752,"A90","BA",29025
"69","Itabuna",5.73772913683233,5.19096228628758,41.8263907383546,12,"[6-16]",12,"[6.94594594594595-12]",1.58451610858689,1.58451610858689,94.5064826515292,0.990322567866806,0.990322567866806,1.98064513573361,2010,2022,504886,"A90","BA",29012
"70","Alagoinhas",1.20234582287121,1.44888029761877,6.75026934585537,15,"[7-19]",12,"[6.65765765765766-14.027027027027]",0.923277487355715,0.923277487355715,12.0580039848656,0.923277487355715,0.923277487355715,1.84655497471143,2010,2022,541549,"A90","BA",29001
"71","Jequié",3.5836977664223,3.70222638852473,29.1824895265396,10,"[3-15]",14,"[9-14.6846846846847]",1.02622834401637,1.02622834401637,50.2851888568022,1.02622834401637,1.02622834401637,2.05245668803274,2010,2022,487221,"A90","BA",29015
"72","Ilhéus",4.07598557691143,4.54932522103739,29.933301075845,8,"[4-17]",11,"[8.94594594594595-12.3423423423423]",1.69149213287009,1.69149213287009,65.6468096766881,1.69149213287009,1.69149213287009,3.38298426574018,2010,2022,295597,"A90","BA",29009
"73","Santo Antônio de Jesus",0.924345802785585,0.948532490829044,9.32101113128473,9,"[50-14]",12,"[5.31531531531532-16.6846846846847]",1.08359032483871,1.08359032483871,15.8854341621354,1.08359032483871,1.08359032483871,2.16718064967742,2010,2022,461429,"A90","BA",29022
"74","Itaberaba",2.39744378641865,2.69891789564777,28.8874404995708,14,"[5-20]",10,"[6.97297297297297-11.3423423423423]",1.98791348600509,1.98791348600509,49.4195292620865,1.98791348600509,1.98791348600509,3.97582697201018,2010,2022,251520,"A90","BA",29011
"75","Brumado",3.17900139527801,2.87638159874065,26.6325547578334,11,"[6-15]",10,"[8.31531531531532-14.3423423423423]",1.23089345632421,1.23089345632421,35.7697638407815,1.23089345632421,1.23089345632421,2.46178691264842,2010,2022,406209,"A90","BA",29003
"76","Cruz das Almas",1.03776726373407,1.78303105214989,9.27128229557188,14,"[9-28]",10,"[4.65765765765766-13.3423423423423]",1.87993247282558,1.87993247282558,16.5434057608651,1.87993247282558,1.87993247282558,3.75986494565115,2010,2022,265967,"A90","BA",29005
"77","Jacobina",2.84367484663351,3.1107180316098,29.9006537819786,11,"[4-15]",12,"[9.31531531531532-14.6846846846847]",1.27222254734576,1.27222254734576,53.853180429146,1.27222254734576,1.27222254734576,2.54444509469152,2010,2022,393013,"A90","BA",29014
"78","Camaçari",1.40857150796553,2.70506344019659,9.1198506628941,14,"[9-20]",10,"[5.31531531531532-13]",0.7865963973885,0.7865963973885,14.2531267206796,0.7865963973885,0.7865963973885,1.573192794777,2010,2022,635650,"A90","BA",29004
"79","Valença",0.808139904042344,1.21903755326366,8.20929225140882,12,"[7-15]",10,"[6-13.6846846846847]",1.59545104996634,1.59545104996634,12.8114719312297,1.59545104996634,1.59545104996634,3.19090209993267,2010,2022,313391,"A90","BA",29027
"80","Salvador",2.34369711124579,2.08902544828183,9.08280063860046,14,"[6-18]",6,"[2-13.0540540540541]",0.994097691149636,0.994097691149636,12.9408128853773,0.14619083693377,0.14619083693377,0.29238167386754,2010,2022,3420187,"A90","BA",29020
"81","Itapetinga",1.1767047339082,1.89783939155871,22.1769431533849,4,"[1-14]",10,"[6.97297297297297-12.6846846846847]",2.01944319912114,2.01944319912114,36.9356161119256,2.01944319912114,2.01944319912114,4.03888639824228,2010,2022,247593,"A90","BA",29013
"82","Ibotirama",1.41062003332607,2.64317430073032,27.4407823892721,13,"[6-15]",12,"[10.972972972973-14]",2.5497845432061,2.5497845432061,46.1256023865983,2.5497845432061,2.5497845432061,5.0995690864122,2010,2022,196095,"A90","BA",29008
"83","Porto Seguro",2.2079000675116,4.46917169759666,21.4248908848011,10,"[6-19]",10,"[7.65765765765766-13]",1.2990387113536,1.2990387113536,43.4268641205508,1.2990387113536,1.2990387113536,2.5980774227072,2010,2022,384900,"A90","BA",29018
"84","Russas",5.60840414842103,21.9352649860411,43.4671576080852,20,"[13-25]",12,"[8.97297297297298-14.3423423423423]",2.47496572172475,2.47496572172475,82.391608876217,2.47496572172475,2.47496572172475,4.94993144344951,2010,2022,202023,"A90","CE",23009
"85","Acaraú",1.55834634550616,2.5270837988994,14.9505669547566,15,"[9-22]",13,"[11.3153153153153-15.3423423423423]",2.14238275810356,2.14238275810356,27.8509758553463,2.14238275810356,2.14238275810356,4.28476551620713,2010,2022,233385,"A90","CE",23012
"86","Iguatú",2.15699335599166,3.27872264574686,19.3901014319838,20,"[15-23]",12,"[10.6576576576577-13]",1.54055669556751,1.54055669556751,29.7173386574973,1.54055669556751,1.54055669556751,3.08111339113502,2010,2022,324558,"A90","CE",23018
"87","Tauá",4.98053098112849,6.23437374816476,44.1445343617515,12,"[6-19]",10,"[7.65765765765766-14.7387387387387]",4.31577675350009,4.31577675350009,110.483884889602,4.31577675350009,4.31577675350009,8.63155350700019,2010,2022,115854,"A90","CE",23014
"88","Itapipoca",2.91003291670335,4.67173220615848,21.9047615269615,13,"[8-16]",13,"[12-16]",1.65056267681653,1.65056267681653,42.5845170618664,1.65056267681653,1.65056267681653,3.30112535363305,2010,2022,302927,"A90","CE",23006
"89","Icó",2.35332703049214,6.79553572106226,24.8855844977984,14,"[8-19]",14,"[10.972972972973-15.3423423423423]",2.88771968327491,2.88771968327491,60.1512010026163,2.88771968327491,2.88771968327491,5.77543936654981,2010,2022,173147,"A90","CE",23017
"90","Brejo Santo",3.93168967597474,7.40350508909749,44.2557632413301,13,"[7-15]",12,"[8-15.3423423423423]",2.30495473068909,2.30495473068909,70.2089210967896,2.30495473068909,2.30495473068909,4.60990946137818,2010,2022,216924,"A90","CE",23019
"91","Maracanaú",2.60452627171534,3.38751016896983,23.0810116118734,14,"[11-15]",13,"[9.97297297297298-16]",0.907701300917504,0.907701300917504,48.5529425860773,0.907701300917504,0.907701300917504,1.81540260183501,2010,2022,550842,"A90","CE",23003
"92","Sobral",4.25162463499568,5.65080520583021,36.1400643611857,16,"[14-20]",12,"[7-13.3423423423423]",0.763297015661328,0.763297015661328,69.0707469471936,0.763297015661328,0.763297015661328,1.52659403132266,2010,2022,655053,"A90","CE",23011
"93","Crato",2.76035118325595,3.69491590568937,25.8518202977629,12,"[9-15]",14,"[9.97297297297298-17]",1.42587042259948,1.42587042259948,44.6154855231376,1.42587042259948,1.42587042259948,2.85174084519895,2010,2022,350663,"A90","CE",23020
"94","Limoeiro do Norte",7.58297302073006,11.4756643778931,58.0400563090882,16,"[14-23]",14,"[10-16.3423423423423]",2.19073407117257,2.19073407117257,80.6847358412857,2.19073407117257,2.19073407117257,4.38146814234514,2010,2022,228234,"A90","CE",23010
"95","Caucaia",3.69189111784234,4.68036951853986,23.3581511693857,12,"[6-16]",12,"[10.3153153153153-15.6846846846847]",0.796019900497512,0.796019900497512,37.6039800995025,0.796019900497512,0.796019900497512,1.59203980099502,2010,2022,628125,"A90","CE",23002
"96","Fortaleza",6.59358767149858,10.4622650383857,43.0266063080149,15,"[9-17]",12,"[9.31531531531532-14]",2.64665973710313,2.64665973710313,91.031809213942,0.174812400072862,0.174812400072862,0.349624800145724,2010,2022,2860209,"A90","CE",23001
"97","Aracati",5.38879172126773,7.5112150038056,48.2390626795307,16,"[12-20]",12,"[9.63063063063063-14]",4.18298028979688,4.18298028979688,66.71853562226,4.18298028979688,4.18298028979688,8.36596057959375,2010,2022,119532,"A90","CE",23007
"98","Camocim",2.00341262132224,3.84649594988471,18.6974917912929,14,"[9-19]",12,"[9.65765765765766-14]",3.15806095057635,3.15806095057635,46.9287857255645,3.15806095057635,3.15806095057635,6.31612190115269,2010,2022,158325,"A90","CE",23016
"99","Crateús",2.44559773826931,3.57636580319858,13.4771483102919,14,"[12-18]",12,"[10-15.6846846846847]",1.66620568309434,1.66620568309434,55.368014849225,1.66620568309434,1.66620568309434,3.33241136618869,2010,2022,300083,"A90","CE",23015
"100","Baturité",4.17190437473473,6.63436601546959,32.5984136321929,11,"[7-20]",12,"[8-16]",3.54748306076838,3.54748306076838,50.1968853098726,3.54748306076838,3.54748306076838,7.09496612153677,2010,2022,140945,"A90","CE",23004
"101","Juazeiro do Norte",2.25812884542619,3.78018542410822,19.5445069694145,16,"[8-19]",13,"[9.31531531531532-14]",1.15753066298726,1.15753066298726,38.6962500636642,1.15753066298726,1.15753066298726,2.31506132597452,2010,2022,431954,"A90","CE",23021
"102","Quixadá",4.50370807549175,6.80739458482254,32.2775874019497,14,"[9-19]",12,"[7.65765765765766-13]",1.52354486230202,1.52354486230202,44.0152110719052,1.52354486230202,1.52354486230202,3.04708972460403,2010,2022,328182,"A90","CE",23008
"103","Tianguá",2.26183571512446,2.88125297342747,11.6617883795349,15,"[52-18]",10,"[7.63063063063063-13.3693693693694]",1.54890353119027,1.54890353119027,36.4766781595308,1.54890353119027,1.54890353119027,3.09780706238054,2010,2022,322809,"A90","CE",23013
"104","Cascavel",3.44788516349032,5.47332648292041,34.2110494206459,10,"[8-19]",13,"[10.3153153153153-14.027027027027]",1.49354489894675,1.49354489894675,56.3365135882715,1.49354489894675,1.49354489894675,2.9870897978935,2010,2022,334774,"A90","CE",23022
"105","Canindé",3.00504529620598,4.20023316613276,26.9598606139982,13,"[10-17]",13,"[6-16.3423423423423]",2.39744911414255,2.39744911414255,56.17223274436,2.39744911414255,2.39744911414255,4.7948982282851,2010,2022,208555,"A90","CE",23005
"106","Imperatriz",0.701754329479717,0.787215937840635,5.80261507091694,10,"[3-14]",12,"[9.65765765765766-13.3423423423423]",0.917621451787251,0.917621451787251,9.72678738894486,0.917621451787251,0.917621451787251,1.8352429035745,2010,2022,544887,"A90","MA",21008
"107","Zé Doca",0.288001359133552,0.256404589659187,4.54864978562382,8,"[5-12]",7,"[4.65765765765766-13]",1.64945732853891,1.64945732853891,7.25761224557121,1.64945732853891,1.64945732853891,3.29891465707782,2010,2022,303130,"A90","MA",21019
"108","Caxias",0.394800364787103,0.522028206726603,7.00129762868104,12,"[7-17]",10,"[9-13.3423423423423]",1.62694216220613,1.62694216220613,12.462376962499,1.62694216220613,1.62694216220613,3.25388432441227,2010,2022,307325,"A90","MA",21005
"109","Pinheiro",0.384084876572454,0.808042249202522,3.65791345208476,9,"[51-13]",8,"[3.65765765765766-10.027027027027]",1.25221642306883,1.25221642306883,5.76019554611663,1.25221642306883,1.25221642306883,2.50443284613766,2010,2022,399292,"A90","MA",21011
"110","Açailândia",0.442419563736374,0.711905253296093,6.66920423328411,9,"[6-17]",9,"[6-13.027027027027]",1.66783415057207,1.66783415057207,9.67343807331799,1.66783415057207,1.66783415057207,3.33566830114413,2010,2022,299790,"A90","MA",21001
"111","Santa Inês",0.282381288025124,0.656028375837622,3.05719243388297,6,"[3-9]",10,"[8-15.6846846846847]",1.26345580431596,1.26345580431596,5.59710921311972,1.26345580431596,1.26345580431596,2.52691160863193,2010,2022,395740,"A90","MA",21014
"112","Balsas",1.08483663496423,1.68292168461736,16.2605738333725,8,"[2-11]",12,"[8.31531531531532-13.3423423423423]",2.19305940559318,2.19305940559318,31.6458472227096,2.19305940559318,2.19305940559318,4.38611881118636,2010,2022,227992,"A90","MA",21003
"113","Chapadinha",0.21241895138269,0.548654065309471,2.822413049187,12,"[7-19]",8,"[6.65765765765766-10.3423423423423]",1.31166807452373,1.31166807452373,5.77133952790443,1.31166807452373,1.31166807452373,2.62333614904747,2010,2022,381194,"A90","MA",21006
"114","São Luís",1.07113102763678,1.81447982759386,5.25070604037542,12,"[7-23]",14,"[7.97297297297298-16.3423423423423]",0.341287842849235,0.341287842849235,14.043994733246,0.341287842849235,0.341287842849235,0.682575685698469,2010,2022,1465039,"A90","MA",21016
"115","Bacabal",0.127819325523685,0.159959389128854,1.80022468312013,12,"[6-14]",7,"[6-10]",1.85325208676185,1.85325208676185,3.7065041735237,1.85325208676185,1.85325208676185,3.7065041735237,2010,2022,269796,"A90","MA",21002
"116","Codó",0.158351244400536,0.203865099865992,1.87019946641582,11,"[7-22]",8,"[6-9]",1.6095594957572,1.6095594957572,3.2191189915144,1.6095594957572,1.6095594957572,3.2191189915144,2010,2022,310644,"A90","MA",21007
"117","Itapecuru Mirim",0.345395471967189,0.346922296114334,4.02250308127687,14,"[8-20]",8,"[6-11.3423423423423]",1.28898203932426,1.28898203932426,7.21829942021588,1.28898203932426,1.28898203932426,2.57796407864853,2010,2022,387903,"A90","MA",21009
"118","Barra do Corda",1.8610463519755,2.68394882654482,23.8963092456257,3,"[1-7]",8,"[5-11]",2.12923611525129,2.12923611525129,29.0214882508751,2.12923611525129,2.12923611525129,4.25847223050258,2010,2022,234826,"A90","MA",21004
"119","Rosário",0.218803999194906,0.307719039503717,2.3807117503292,8,"[4-14]",8,"[6.65765765765766-12.027027027027]",1.64745731438098,1.64745731438098,3.29491462876197,1.64745731438098,1.64745731438098,3.29491462876197,2010,2022,303498,"A90","MA",21013
"120","Viana",0.0809058209447153,0.0812630787032496,0.422666337134261,10,"[3-16]",4,"[3.65765765765766-11.3423423423423]",1.82168607976799,1.82168607976799,3.64337215953598,1.82168607976799,1.82168607976799,3.64337215953598,2010,2022,274471,"A90","MA",21018
"121","São João dos Patos",0.437307052566185,0.487447928273659,6.10525398294111,8,"[6-13]",12,"[4.65765765765766-13.6846846846847]",2.02407843708759,2.02407843708759,9.37148316371555,2.02407843708759,2.02407843708759,4.04815687417519,2010,2022,247026,"A90","MA",21015
"122","Pedreiras",0.272499506774679,0.496995542349959,2.78802590414265,10,"[8-19]",10,"[6.65765765765766-12.3423423423423]",2.28200049291211,2.28200049291211,8.28366178927094,2.28200049291211,2.28200049291211,4.56400098582421,2010,2022,219106,"A90","MA",21010
"123","Presidente Dutra",0.246180980554211,0.388485012424047,4.03621684130692,7,"[1-10]",8,"[3-13.027027027027]",1.71498346755937,1.71498346755937,8.23192064428499,1.71498346755937,1.71498346755937,3.42996693511875,2010,2022,291548,"A90","MA",21012
"124","Timon",0.357092020236737,0.371256446162235,5.17093913211393,16,"[8-22]",6,"[4-10.7117117117117]",1.98893357359651,1.98893357359651,6.42425544271672,1.98893357359651,1.98893357359651,3.97786714719302,2010,2022,251391,"A90","MA",21017
"125","10ª Região",1.44155496083192,2.75082778385414,28.5518092694018,14,"[9-18]",11,"[7.65765765765766-13.3423423423423]",4.24592391304348,4.24592391304348,53.2863451086955,4.24592391304348,4.24592391304348,8.49184782608696,2010,2022,117760,"A90","PB",25010
"126","4ª Região",2.81299220026565,4.96486588901664,33.8702208873754,14,"[10-17]",14,"[10.972972972973-15.3423423423423]",4.40016896648831,4.40016896648831,55.4421289777527,4.40016896648831,4.40016896648831,8.80033793297663,2010,2022,113632,"A90","PB",25004
"127","11ª Região",1.34212578347434,2.65188522013868,35.8791830448904,14,"[9-19]",12,"[8.31531531531532-13]",5.86627245315781,5.86627245315781,87.0554832048618,5.86627245315781,5.86627245315781,11.7325449063156,2010,2022,85233,"A90","PB",25011
"128","7ª Região",1.45577658870824,2.68147145021987,22.5556548006055,14,"[10-18]",10,"[9.31531531531532-13.3423423423423]",3.36573413392929,3.36573413392929,45.8749562454562,3.36573413392929,3.36573413392929,6.73146826785858,2010,2022,148556,"A90","PB",25007
"129","3ª Região",3.45144574804807,5.24159176849415,21.7059686730541,16,"[11-23]",12,"[8.63063063063063-15.3423423423423]",2.52835550701113,2.52835550701113,45.0805786900084,2.52835550701113,2.52835550701113,5.05671101402226,2010,2022,197757,"A90","PB",25003
"130","2ª Região",1.28582650461071,4.16314524144003,15.4803225286761,14,"[3-19]",12,"[6.97297297297297-17.7117117117117]",1.62752999537781,1.62752999537781,46.2218518687299,1.62752999537781,1.62752999537781,3.25505999075563,2010,2022,307214,"A90","PB",25002
"131","1ª Região Mata Atlântica",4.59951347885052,6.60826286341376,27.3380649760016,16,"[9-19]",13,"[7.28828828828829-18.3423423423423]",1.66100791470271,1.66100791470271,41.3817471840253,0.377501798796071,0.377501798796071,0.755003597592143,2010,2022,1324497,"A90","PB",25001
"132","5ª Região",2.7622406099808,6.0250624328941,30.2268194918172,20,"[7-27]",10,"[7.31531531531532-11.3423423423423]",4.39035526754825,4.39035526754825,42.1474105684632,4.39035526754825,4.39035526754825,8.7807105350965,2010,2022,113886,"A90","PB",25005
