"SE","tweets","APS","casos","estacao","data","tmin","tmed","tmax","umin","umed","umax","pressaomin","pressaomed","pressaomax"
201019,NA,"AP3.2",5,"galeao","2010-05-12",18.5,-24.5767838855973,25.5714285714286,50.6666666666667,77.3566633597884,94.3333333333333,1013.16666666667,968.863518579475,1146.28571428571
201020,NA,"AP3.2",4,"galeao","2010-05-19",19.1428571428571,22.5766079373908,26.1428571428571,53.4285714285714,75.6852554425552,92.2857142857143,1012.71428571429,1014.86761580327,1016.85714285714
201021,NA,"AP3.2",8,"galeao","2010-05-26",18.8571428571429,22.1925436083524,26.1428571428571,54.5714285714286,78.013435828877,94,1015.42857142857,1060.7316749427,2319
201022,NA,"AP3.2",2,"galeao","2010-06-02",17.4285714285714,20.9447917097874,24.8571428571429,53.1428571428571,75.5265717410435,91.4285714285714,1016.85714285714,1056.83871995962,2322.42857142857
201023,NA,"AP3.2",4,"galeao","2010-06-09",15.8571428571429,19.5463552576456,23.7142857142857,41.1428571428571,72.7014488199972,92.2857142857143,1020.57142857143,1022.61296606619,1024.85714285714
201024,NA,"AP3.2",9,"galeao","2010-06-16",14.8571428571429,19.8551211001642,26.4285714285714,38.1428571428571,73.8321827006665,93.2857142857143,1015.66666666667,969.225495025597,1020.85714285714
201025,NA,"AP3.2",7,"galeao","2010-06-23",16.6666666666667,-22.3919004120339,26.1428571428571,49,77.6903704733655,94,1016.57142857143,1018.61465111949,1020.85714285714
201026,NA,"AP3.2",7,"galeao","2010-06-30",17.1428571428571,20.9634189159535,26.4285714285714,47.1428571428571,77.3637796247531,94.8571428571429,1020.28571428571,1022.08554147465,1024.14285714286
201027,NA,"AP3.2",6,"galeao","2010-07-07",16.5714285714286,21.5186794650782,27.2857142857143,41.4285714285714,72.7112217773369,93.7142857142857,1018,1019.85254457748,1021.85714285714
201028,NA,"AP3.2",3,"galeao","2010-07-14",19.5,22.4172077007396,26.6666666666667,57.7142857142857,79.5913176791093,93.1428571428571,1018.4,847.346451328703,1022
201029,NA,"AP3.2",4,"galeao","2010-07-21",18.2857142857143,22.1065280394694,27,45.5714285714286,73.1109653204997,90.5714285714286,869.333333333333,942.518596626637,1024.42857142857
201030,NA,"AP3.2",11,"galeao","2010-07-28",18.1666666666667,22.52989432703,28.3333333333333,38.7142857142857,70.7140877286011,91.4285714285714,1018.66666666667,1020.70313079347,1022.83333333333
201031,NA,"AP3.2",9,"galeao","2010-08-04",18.3333333333333,20.7429028185077,24.5,51.4285714285714,75.2904447702835,91,1018.83333333333,1021.09053233952,1023.16666666667
201032,NA,"AP3.2",6,"galeao","2010-08-11",17,20.8647753456221,25.4285714285714,41.1428571428571,68.2476958525346,86.7142857142857,1017.71428571429,1020.95823732719,1023.85714285714
201033,NA,"AP3.2",3,"galeao","2010-08-18",14.1428571428571,18.4086427092831,23.2857142857143,37.7142857142857,69.196333078686,89.7142857142857,1020.57142857143,1023.66581621652,1026.28571428571
201034,NA,"AP3.2",8,"galeao","2010-08-25",16.8571428571429,23.090594888982,31,27.2857142857143,65.6747486384583,91.4285714285714,1013.16666666667,967.453559209608,1019.14285714286
201035,NA,"AP3.2",1,"galeao","2010-09-01",19,24.0021601382488,30,31.1428571428571,65.1817396313364,89.7142857142857,1015,1017.89343317972,1020.57142857143
201036,NA,"AP3.2",5,"galeao","2010-09-08",17.8571428571429,20.8977840036308,24.5714285714286,48.2857142857143,72.1874781804217,89.8571428571429,1019,1021.95639139087,1025.14285714286
201037,NA,"AP3.2",5,"galeao","2010-09-15",17.8571428571429,22.8678169948331,29.4285714285714,37.5714285714286,67.5868986524228,89.1428571428571,1013.14285714286,1016.1643625192,1019.14285714286
201038,NA,"AP3.2",9,"galeao","2010-09-22",19.1666666666667,-21.7269248608534,28.1428571428571,37.3333333333333,66.8811102092352,88.5,1014.14285714286,1016.76757154882,1019.42857142857
201039,NA,"AP3.2",2,"galeao","2010-09-29",21.1428571428571,23.0846722325294,26.2857142857143,63,80.5844604205319,93.1428571428571,1009.28571428571,1063.41877319109,2313.85714285714
201040,NA,"AP3.2",2,"galeao","2010-10-06",19.5,-19.5096177107207,26.4285714285714,47.5,67.8444264069264,86.8333333333333,1012.14285714286,1015.54081224132,1019.28571428571
201041,NA,"AP3.2",5,"galeao","2010-10-13",16.8333333333333,-67.9486140203882,26,39,66.8284488025415,89,1016.28571428571,1018.40396156263,1020.28571428571
201042,NA,"AP3.2",2,"galeao","2010-10-20",19.5,-22.0866231023201,26.4285714285714,48,71.2970514476563,88.3333333333333,1011.57142857143,1013.68712619945,1015.85714285714
201043,NA,"AP3.2",2,"galeao","2010-10-27",20.1428571428571,23.4215234480889,28,46,72.7468976838047,92.2857142857143,1008,1010.58350652089,1013.14285714286
201044,NA,"AP3.2",2,"galeao","2010-11-03",21,24.5164579468151,28.4285714285714,44.7142857142857,70.1202535559678,87.5714285714286,1009.28571428571,1055.03312461348,2314.14285714286
201045,NA,"AP3.2",1,"galeao","2010-11-10",20.8571428571429,23.4790139296188,26.5714285714286,51.4285714285714,73.1051660033515,89,1012.71428571429,1015.02615731043,1017.57142857143
201046,NA,"AP3.2",6,"galeao","2010-11-17",20,22.7361037523514,26.2857142857143,56.8333333333333,77.5691740100243,90,1009.42857142857,1011.53040879108,1013.71428571429
201047,NA,"AP3.2",6,"galeao","2010-11-24",22.7142857142857,25.2333894823814,28.8571428571429,58.2857142857143,78.5043857352325,92.5714285714286,1005.85714285714,1007.88771790485,1010.42857142857
201048,NA,"AP3.2",8,"galeao","2010-12-01",24.2857142857143,27.6658070484892,32.4285714285714,48.2857142857143,70.7394847934336,87.8571428571429,1007.14285714286,1009.4621799684,1011.85714285714
201049,NA,"AP3.2",10,"galeao","2010-12-08",23.8571428571429,26.8313821781564,30.8571428571429,51.5714285714286,74.9382995663238,92.5714285714286,1005.57142857143,1008.3026167008,1010.85714285714
201050,NA,"AP3.2",19,"galeao","2010-12-15",23.7142857142857,27.2514714096782,32.1428571428571,51.1428571428571,73.6508238559353,90.2857142857143,1004.28571428571,1007.19827887167,1010.42857142857
201051,NA,"AP3.2",6,"galeao","2010-12-22",24,27.2902846027846,31.5714285714286,46.2857142857143,73.4302180331592,90.2857142857143,1008,1010.12045291089,1012
201052,NA,"AP3.2",6,"galeao","2010-12-29",22.8,25.5422734254992,29,55,78.1730480828695,94.1428571428571,1005.8,1007.72565004888,1009.6
201101,NA,"AP3.2",12,"galeao","2011-01-05",23.6666666666667,26.6134072580645,30.3333333333333,53.5714285714286,74.5020161290323,90,1006.83333333333,1008.99596774194,1010.83333333333
201102,NA,"AP3.2",17,"galeao","2011-01-12",24.1666666666667,-18.5352170927022,32.8571428571429,42.4285714285714,73.7809810287751,91,1004,1006.43439457895,1008.28571428571
201103,60,"AP3.2",11,"galeao","2011-01-19",24.8571428571429,28.6837557603687,33.8571428571429,41.1428571428571,70.0319700460829,90.1428571428571,1007,1089.37701612903,2296.57142857143
201104,73,"AP3.2",35,"galeao","2011-01-26",24.4285714285714,29.2912538402458,35,32,60.6542050691244,83.8571428571429,1009.71428571429,1011.78449500768,1013.71428571429
201105,108,"AP3.2",46,"galeao","2011-02-02",24.1428571428571,28.5751110928242,33.8571428571429,39.7142857142857,65.9950625411455,85.5714285714286,1009.42857142857,1048.18240500594,2298.71428571429
201106,203,"AP3.2",55,"galeao","2011-02-09",24.7142857142857,29.5115687403994,36.1428571428571,29.4285714285714,58.1911674347158,82.4285714285714,1008.14285714286,1010.7741359447,1012.85714285714
201107,218,"AP3.2",79,"galeao","2011-02-16",24.2857142857143,28.7055011520737,34,30.2857142857143,59.8565668202765,80.8571428571429,1010.14285714286,1012.26209677419,1014.28571428571
201108,248,"AP3.2",83,"galeao","2011-02-23",24.4285714285714,28.0092165898618,33.4285714285714,35.7142857142857,65.205069124424,85.2857142857143,1008.57142857143,1010.93101958525,1013
201109,251,"AP3.2",57,"galeao","2011-03-02",22.8571428571429,24.923765176991,27.8571428571429,58.7142857142857,79.2771767211283,91.2857142857143,1010.14285714286,1011.84976890118,1015.57142857143
201110,196,"AP3.2",56,"galeao","2011-03-09",22.5714285714286,24.7992040633458,28,62,82.2759909829034,94.1428571428571,1009.85714285714,1011.60426217408,1013.42857142857
201111,324,"AP3.2",90,"galeao","2011-03-16",23,26.0254928315412,30.2857142857143,50.5714285714286,75.6510144649258,91,1007.71428571429,1010.18617100066,1012.57142857143
201112,695,"AP3.2",202,"galeao","2011-03-23",22.7142857142857,25.424479821254,29.7142857142857,54.7142857142857,76.2257226644323,93.2857142857143,1012.42857142857,1053.87440301634,2316
201113,800,"AP3.2",193,"galeao","2011-03-30",23.1428571428571,25.9791440769856,30.4285714285714,50.4285714285714,77.3854364326376,93.2857142857143,1010.14285714286,1012.3812178097,1016.42857142857
201114,789,"AP3.2",236,"galeao","2011-04-06",22,-17.3235914820474,28.8571428571429,53.8333333333333,74.8180555555556,89.3333333333333,1011.14285714286,1013.18112267634,1015.28571428571
201115,808,"AP3.2",171,"galeao","2011-04-13",23.1428571428571,26.9428300865801,32,48.7142857142857,73.2755038065383,91.7142857142857,1011.57142857143,1013.50752817585,1015.85714285714
201116,639,"AP3.2",183,"galeao","2011-04-20",22.4285714285714,26.5241647465438,31.5714285714286,40.5714285714286,70.8502112135177,91.5714285714286,1012.66666666667,965.6223406298,1016.85714285714
201117,621,"AP3.2",169,"galeao","2011-04-27",20.6666666666667,-25.9041330937269,27.1428571428571,57.5,80.2132604508079,94,1014,1016.56046724737,1018.85714285714
201118,526,"AP3.2",138,"galeao","2011-05-04",20.6666666666667,-13.7261172083434,27.8571428571429,49.6666666666667,74.7740255376344,92,1012.57142857143,1015.42718439243,1018
201119,671,"AP3.2",103,"galeao","2011-05-11",20,22.4422619047619,25.7142857142857,53.8571428571429,78.4226461038961,91.4285714285714,1014.28571428571,1016.12490723562,1018.42857142857
201120,450,"AP3.2",79,"galeao","2011-05-18",17.7142857142857,20.3423674015061,24,56.4285714285714,79.1955241187384,93.4285714285714,1014.83333333333,971.175439342404,1020.14285714286
201121,289,"AP3.2",55,"galeao","2011-05-25",17,21.1448096540669,26.4285714285714,44.1428571428571,74.9483742690625,92.4285714285714,1017,969.845353133922,1021
201122,244,"AP3.2",56,"galeao","2011-06-01",17.8571428571429,20.8369815668203,24.5714285714286,47.5714285714286,73.0292338709677,89.1428571428571,1015.28571428571,1017.28067396313,1019.85714285714
201123,159,"AP3.2",57,"galeao","2011-06-08",15.5714285714286,19.5611474428481,23.8571428571429,44.2857142857143,71.2075632305708,90.5714285714286,1013.16666666667,967.874046356079,1020.14285714286
201124,152,"AP3.2",47,"galeao","2011-06-15",16,19.8021313364055,24.5714285714286,42.4285714285714,74.664314516129,93.1428571428571,1018.71428571429,1021,1023.42857142857
201125,130,"AP3.2",27,"galeao","2011-06-22",17.6666666666667,21.5220430107527,26.5,47.8571428571429,77.623514814039,92.2857142857143,1014.66666666667,1017.47023358586,1019.33333333333
201126,174,"AP3.2",28,"galeao","2011-06-29",16.5,20.4813734731429,25.1666666666667,47.4285714285714,75.0317661742116,92.2857142857143,1013.8,854.58496224614,1019.16666666667
201127,109,"AP3.2",14,"galeao","2011-07-06",15.4285714285714,17.9132623582932,20.8571428571429,58.2857142857143,77.8625693763858,93,1017.14285714286,1018.77073146256,1020.71428571429
201128,89,"AP3.2",16,"galeao","2011-07-13",15.5,-19.5130702025863,27.5714285714286,32.2857142857143,74.5756582132734,94.8571428571429,1015.28571428571,1017.26543273217,1019.42857142857
201129,95,"AP3.2",18,"galeao","2011-07-20",18.5714285714286,22.0531655844156,26.7142857142857,49.4285714285714,74.0966630591631,89.7142857142857,1016.57142857143,1018.96948953824,1021.28571428571
201130,76,"AP3.2",14,"galeao","2011-07-27",16.5714285714286,21.2777326839827,27,33.8571428571429,69.1853509585652,90.8571428571429,1016,1019.13046923315,1022
201131,56,"AP3.2",7,"galeao","2011-08-03",17.1428571428571,20.7968125960061,24.8571428571429,44.8571428571429,68.2420122887865,88.1428571428571,1013.14285714286,1015.87324308756,1019.28571428571
201132,57,"AP3.2",11,"galeao","2011-08-10",18.2857142857143,22.0922461946655,27.8571428571429,44.1428571428571,73.0959974165619,90,1014.5,921.876354559419,1019.71428571429
201133,75,"AP3.2",3,"galeao","2011-08-17",19,23.721544651585,30.4285714285714,28.1428571428571,63.9047941977377,86.8571428571429,1011.85714285714,1015.00227447284,1018.71428571429
201134,43,"AP3.2",5,"galeao","2011-08-24",18,-22.4928539597657,24.1428571428571,57.3333333333333,76.0451481729055,88.3333333333333,1018.16666666667,975.295828558696,1024
201135,91,"AP3.2",3,"galeao","2011-08-31",17.7142857142857,22.0900735294118,28,28.1428571428571,60.0003388452155,83.7142857142857,886.428571428571,1015.77011046354,1022.42857142857
201136,58,"AP3.2",9,"galeao","2011-09-07",16.1428571428571,22.2824220230614,28.5714285714286,35.2857142857143,67.3451383485946,89,1012.71428571429,1015.59397567678,1018.57142857143
201137,59,"AP3.2",1,"galeao","2011-09-14",18.5714285714286,21.0481843030467,23.7142857142857,51.1428571428571,71.4947417383376,86,1019.4,779.529435637892,1025.28571428571
201138,42,"AP3.2",5,"galeao","2011-09-21",17.5714285714286,22.4842794302472,27.5714285714286,37.1428571428571,63.9115294651585,83,1014.57142857143,1018.35019026672,1022.57142857143
201139,54,"AP3.2",10,"galeao","2011-09-28",18,22.5087548875855,28.1428571428571,34.8571428571429,65.3206142647675,85.7142857142857,1014.66666666667,968.942768991761,1020.71428571429
201140,68,"AP3.2",13,"galeao","2011-10-05",20.3333333333333,-21.3296152771959,27.2857142857143,49.8333333333333,69.782558447377,85.6666666666667,1014,967.129420646558,1019.42857142857
201141,61,"AP3.2",13,"galeao","2011-10-12",21.6666666666667,25.5042214912281,30.8333333333333,43.1666666666667,70.5537538402458,90.5,1006,388.196021303258,1011.5
201142,88,"AP3.2",12,"galeao","2011-10-19",18.1428571428571,20.309375282371,23,58,76.2612152118912,90.7142857142857,1020,352.198228969007,1019.14285714286
201143,101,"AP3.2",12,"galeao","2011-10-26",20.5714285714286,25.3548387096774,30.5714285714286,38.2857142857143,63.8171213866778,86.5714285714286,1009.28571428571,1012.26930596285,1015.28571428571
201144,81,"AP3.2",14,"galeao","2011-11-02",16.8,-68.9845377740539,24.2857142857143,49.2,69.3634506353861,88.2,1018.6,872.270218021226,1020.71428571429
201145,82,"AP3.2",31,"galeao","2011-11-09",20.1428571428571,24.5449923047949,29.1428571428571,40.4285714285714,65.7711015409748,85.8571428571429,1011.42857142857,1013.54863415364,1015.42857142857
201146,85,"AP3.2",30,"galeao","2011-11-16",20.3333333333333,-338.504707726705,25,56,74.4610801217039,88.3333333333333,1009.33333333333,964.597160015032,1015
201147,71,"AP3.2",30,"galeao","2011-11-23",20.3333333333333,24.3204040694968,28.3333333333333,48.4285714285714,70.7026794442117,89.2857142857143,1011,851.269837487781,1014.66666666667
201148,97,"AP3.2",22,"galeao","2011-11-30",21,23.9468010090577,27.5714285714286,52.5714285714286,74.6949537184173,90.5714285714286,1009,963.856386244456,1014.28571428571
201149,78,"AP3.2",36,"galeao","2011-12-07",22.1428571428571,24.5234498344792,28,57.5714285714286,76.7201382825858,88.5714285714286,1008.85714285714,1011.19591950417,1014.42857142857
201150,98,"AP3.2",44,"galeao","2011-12-14",22.2857142857143,25.6351063152534,30.4285714285714,44.7142857142857,72.904340145149,91.5714285714286,1006,1008.36784600204,1011.14285714286
201151,107,"AP3.2",24,"galeao","2011-12-21",22.8571428571429,27.7684523809524,34.1428571428571,32.5714285714286,63.4447510822511,86.2857142857143,1007.71428571429,1009.63300865801,1012
201152,61,"AP3.2",24,"galeao","2011-12-28",22.1428571428571,24.1273787203987,27.2857142857143,58.8571428571429,79.1316063867162,90.8571428571429,1011.57142857143,1013.48668835724,1015.42857142857
201201,140,"AP3.2",61,"galeao","2012-01-04",21.8571428571429,24.5757162640227,28.5714285714286,55.1428571428571,77.999284026905,91.7142857142857,1008.14285714286,1010.20961981567,1012.71428571429
201202,102,"AP3.2",52,"galeao","2012-01-11",22.7142857142857,26.1073815009875,30.5714285714286,49.1428571428571,72.5968112244898,89.2857142857143,1011.71428571429,1013.96499341672,1015.85714285714
201203,125,"AP3.2",89,"galeao","2012-01-18",23.5714285714286,27.0708073552001,32.1428571428571,43.2857142857143,70.9307279363358,90.1428571428571,1010.14285714286,1012.15685169229,1014
201204,77,"AP3.2",97,"galeao","2012-01-25",22.5714285714286,26.6157476260299,31.2857142857143,45,68.7933380463622,87.8571428571429,1009.71428571429,1011.5856472061,1013.57142857143
201205,86,"AP3.2",127,"galeao","2012-02-01",21.4285714285714,25.5153734587677,30.2857142857143,46.4285714285714,72.2854441850054,91,1011.42857142857,1013.23015286026,1014.85714285714
201206,87,"AP3.2",217,"galeao","2012-02-08",23.8333333333333,-58.7032903924033,34,28,63.2863719278034,85,1008.2,824.790165604365,1012.57142857143
201207,120,"AP3.2",212,"galeao","2012-02-15",23,26.7990137550621,31.2857142857143,43,69.6472943722944,89.8571428571429,862,835.831611041288,1017.14285714286
201208,102,"AP3.2",264,"galeao","2012-02-22",23.5714285714286,27.9046743697479,33.2857142857143,34.5714285714286,62.7462472892383,84.7142857142857,1008.57142857143,1010.83619375169,1012.85714285714
201209,222,"AP3.2",357,"galeao","2012-02-29",24.3333333333333,28.8464795008913,34.6666666666667,28.4285714285714,58.7910618792972,85.4285714285714,1009.5,1011.76270981878,1014.33333333333
201210,242,"AP3.2",392,"galeao","2012-03-07",22.7142857142857,26.4563652073733,30.5714285714286,42.1428571428571,69.3969346609612,90.4285714285714,1013.85714285714,1015.83683344305,1017.57142857143
201211,206,"AP3.2",420,"galeao","2012-03-14",23.2857142857143,26.5113767281106,32.2857142857143,34,70.6525537634409,91,1010.25,812.663786482335,1014.85714285714
201212,252,"AP3.2",547,"galeao","2012-03-21",23,-72.11365691247,31.5,41.1666666666667,70.1993268494223,89.6666666666667,1010.66666666667,291.194428482451,1013.5
201213,267,"AP3.2",606,"galeao","2012-03-28",23.2,-105.902913225407,29.7142857142857,50.6,76.0399539170507,92,1010.33333333333,409.719676272268,1017.57142857143
201214,262,"AP3.2",586,"galeao","2012-04-04",22.7142857142857,25.9257305194805,30.1428571428571,51.7142857142857,74.9577922077922,91.8571428571429,1010.6,816.557494588745,1015.42857142857
201215,300,"AP3.2",680,"galeao","2012-04-11",22.6666666666667,-17.1817691519423,31.4285714285714,43.8333333333333,75.068980543097,92.1666666666667,1012,920.249293045664,1016.57142857143
201216,442,"AP3.2",801,"galeao","2012-04-18",20.8333333333333,-57.0534986941991,29,51.3333333333333,75.4432309336247,93.3333333333333,1012.14285714286,1014.35035459932,1016.85714285714
201217,556,"AP3.2",849,"galeao","2012-04-25",21.2857142857143,24.5159875900507,28.5714285714286,50.4285714285714,76.4992591611425,94.8571428571429,1011,917.543141464797,1015.57142857143
201218,429,"AP3.2",861,"galeao","2012-05-02",19.4285714285714,22.0007440904025,24.8571428571429,56,79.2455614699448,93.1428571428571,1019,605.381446752699,1020.42857142857
201219,561,"AP3.2",804,"galeao","2012-05-09",19.5714285714286,23.3998524996509,28,44.5714285714286,73.4679601312666,94,1014.85714285714,1016.87375192012,1019.14285714286
201220,437,"AP3.2",772,"galeao","2012-05-16",17.8,-35.1670751633987,24.1666666666667,52.3333333333333,81.6422678192899,97,1016.75,910.769600114821,1021
201221,323,"AP3.2",638,"galeao","2012-05-23",17.8571428571429,21.724628964489,26.5714285714286,44,74.5836185280564,94,1016.42857142857,1018.4799573055,1020.71428571429
201222,377,"AP3.2",574,"galeao","2012-05-30",20.6666666666667,23.8532146057348,29.1666666666667,44.8571428571429,76.9228677908113,92.2857142857143,1013.66666666667,1016.07151148583,1018.16666666667
201223,271,"AP3.2",466,"galeao","2012-06-06",20.7142857142857,23.403830850522,26.5714285714286,59.1428571428571,80.0667096384008,94.1428571428571,1011.6,634.709415584416,1018.71428571429
201224,215,"AP3.2",307,"galeao","2012-06-13",19.1666666666667,22.1592487373737,27,51.1428571428571,79.0826569264069,94,1016,960.434974747475,1020.16666666667
201225,162,"AP3.2",238,"galeao","2012-06-20",20.3333333333333,-20.4229128014842,26.7142857142857,53.1666666666667,76.5563537157287,93,1013.5,732.636989795918,1017.57142857143
201226,169,"AP3.2",146,"galeao","2012-06-27",17.5,-17.0960147265294,26.2857142857143,49.8333333333333,78.0441362150921,96,1019.5,973.959227179815,1023.57142857143
201227,148,"AP3.2",103,"galeao","2012-07-04",17.7142857142857,23.2789982195224,29.4285714285714,30,69.5343221966206,93.1428571428571,1015.14285714286,1017.25341694596,1019.42857142857
201228,147,"AP3.2",58,"galeao","2012-07-11",17.1428571428571,20.2125837332635,23.8571428571429,51,75.5452660377776,94.2857142857143,1012.75,704.521367577704,1020.57142857143
201229,94,"AP3.2",47,"galeao","2012-07-18",17.1428571428571,19.5047768431697,22.5714285714286,57.7142857142857,79.5815052065052,92.2857142857143,1018,1020.28675057246,1022.85714285714
201230,66,"AP3.2",20,"galeao","2012-07-25",18,22.7463395475492,29.1428571428571,40,73.8706875785505,93.1428571428571,1015.28571428571,1017.70200391007,1020.14285714286
201231,90,"AP3.2",53,"galeao","2012-08-01",18.8571428571429,23.1435931899642,28.1428571428571,41.2857142857143,72.3950332821301,94,886.571428571429,1013.58318932412,1024
201232,84,"AP3.2",35,"galeao","2012-08-08",16,-22.1193225457338,26.5714285714286,35.5,68.817372311828,91,1019.16666666667,973.193845133361,1023.28571428571
201233,63,"AP3.2",39,"galeao","2012-08-15",17.2857142857143,22.3821428571429,28,39.2857142857143,70.4473214285714,92.2857142857143,1022.57142857143,1024.18912250384,1026.14285714286
201234,56,"AP3.2",43,"galeao","2012-08-22",17.1428571428571,22.375,28.2857142857143,29.8571428571429,64.9151785714286,89,1021.14285714286,1024.13839285714,1026.28571428571
201235,63,"AP3.2",20,"galeao","2012-08-29",17.5714285714286,20.876397736514,25.4285714285714,41.2857142857143,72.244273515858,91.5714285714286,1018.42857142857,1020.68749774103,1022.57142857143
201236,53,"AP3.2",12,"galeao","2012-09-05",17.4285714285714,22.1071428571429,27.4285714285714,37,67.3125,89,1018,1020.72321428571,1024.14285714286
201237,84,"AP3.2",29,"galeao","2012-09-12",20.4285714285714,24.1964285714286,29,43.1428571428571,69.3705357142857,88.2857142857143,1014.16666666667,918.366071428571,1019.28571428571
201238,69,"AP3.2",18,"galeao","2012-09-19",20.8,-135.180863899614,32.2857142857143,32.2,63.925,87.2,1008.83333333333,881.348817567568,1015.57142857143
201239,49,"AP3.2",16,"galeao","2012-09-26",16.7142857142857,20.4518849206349,24.7142857142857,35.8571428571429,65.4598214285714,87.4285714285714,836.2,878.027058409571,1024.42857142857
201240,52,"AP3.2",18,"galeao","2012-10-03",18.5714285714286,23.8991511927352,29.5714285714286,32,61.7231295744104,86.5714285714286,1013.42857142857,1016.24916135809,1018.42857142857
201241,48,"AP3.2",9,"galeao","2012-10-10",20.5714285714286,24.9870516388374,30.2857142857143,34.2857142857143,63.2930426716141,86.2857142857143,1011.5,734.3250022443,1018.28571428571
201242,63,"AP3.2",21,"galeao","2012-10-17",19.7142857142857,23.4884669190257,27.7142857142857,39.1428571428571,66.3650839368005,87.5714285714286,1013,1015.14223035989,1018
201243,87,"AP3.2",13,"galeao","2012-10-24",22.7142857142857,26.0582077446363,31.1428571428571,46.5714285714286,69.7176151229723,86.8571428571429,1007.66666666667,945.543387624281,1013.85714285714
201244,60,"AP3.2",9,"galeao","2012-10-31",23.2857142857143,25.9390293040293,29.4285714285714,53.2857142857143,72.5902335164835,87.7142857142857,1008.28571428571,1010.74448260073,1014
201245,53,"AP3.2",7,"galeao","2012-11-07",22.6,24.5659274193548,27.4,53.7142857142857,74.1461693548387,88.1428571428571,1009.6,1011.17016129032,1013
201246,70,"AP3.2",10,"galeao","2012-11-14",20.4285714285714,23.0893055789877,26,55,76.9531869932724,92.4285714285714,1010,711.049244714804,1014.85714285714
201247,64,"AP3.2",16,"galeao","2012-11-21",21,24.5371727063259,29.8571428571429,44,69.898619257087,89.8571428571429,1010.16666666667,914.611465253257,1016
201248,74,"AP3.2",11,"galeao","2012-11-28",21.7142857142857,24.0522902342755,27.4285714285714,59.1428571428571,78.7174053589495,90.8571428571429,1010.25,268.139207163804,1015.28571428571
201249,86,"AP3.2",17,"galeao","2012-12-05",23.8571428571429,28.3878211841922,34,37.4285714285714,65.3484717567379,87.2857142857143,1008.33333333333,959.72394916911,1013.85714285714
201250,86,"AP3.2",14,"galeao","2012-12-12",24.75,-171.80922431124,32.4285714285714,48,71.3518068792766,87.5,1006.66666666667,592.545235712776,1011
201251,71,"AP3.2",17,"galeao","2012-12-19",25,28.308495241531,32.7142857142857,39.1428571428571,70.9800943104514,90.4285714285714,1007.33333333333,961.79541570181,1011.71428571429
201252,72,"AP3.2",8,"galeao","2012-12-26",25.7142857142857,29.7473327747521,35.1428571428571,35,62.9786610758673,84.5714285714286,1008.57142857143,1010.46663438103,1012.57142857143
201301,96,"AP3.2",28,"galeao","2013-01-02",24,-184.674662606978,31.7142857142857,42.8,68.5085483870968,87.8,1011,968.869801196341,1016.14285714286
201302,135,"AP3.2",48,"galeao","2013-01-09",22.6,-24.4977822580645,32.8333333333333,50.8333333333333,72.0539426523298,88,1007.75,712.495698924731,1013.33333333333
201303,212,"AP3.2",60,"galeao","2013-01-16",22,-229.442436768042,30.2857142857143,54.6666666666667,78.5764092538286,96,1013,467.961623262096,1012.85714285714
201304,195,"AP3.2",56,"galeao","2013-01-23",23,-232.698096546311,29.8571428571429,48.3333333333333,76.4558404558405,96.3333333333333,1008,528.068926288464,1015.14285714286
201305,185,"AP3.2",76,"galeao","2013-01-30",23,25.3833874458874,28.7142857142857,56.5714285714286,78.09375,92.5714285714286,1012.5,327.153601103198,1016.14285714286
201306,184,"AP3.2",73,"galeao","2013-02-06",22.8571428571429,25.7053495733105,29.8571428571429,55.4285714285714,79.07146603098,94.5714285714286,1012.25,750.879747270305,1015
201307,224,"AP3.2",105,"galeao","2013-02-13",25.2857142857143,29.2732683982684,35,36.2857142857143,67.3015422077922,88.8571428571429,1008.28571428571,1010.81980519481,1013
201308,440,"AP3.2",194,"galeao","2013-02-20",25.1428571428571,29.3973214285714,35,33.8571428571429,63.9708333333333,86.4285714285714,1009.71428571429,1011.72474078341,1013.71428571429
201309,473,"AP3.2",226,"galeao","2013-02-27",23,-71.644966924942,31.5,47,74.58270609319,92.3333333333333,1009.75,892.715480049547,1015.5
201310,474,"AP3.2",187,"galeao","2013-03-06",24.4285714285714,27.9660936241819,33.7142857142857,42.4285714285714,72.4378251915017,92,1010,697.86817700053,1015.42857142857
201311,659,"AP3.2",268,"galeao","2013-03-13",24.2857142857143,27.4130211762124,31.8571428571429,51.2857142857143,75.9343730674088,93.4285714285714,1007.6,870.647378159475,1014.42857142857
201312,869,"AP3.2",229,"galeao","2013-03-20",22.8,-73.2956495098039,28.3333333333333,51.6,77.8393382352941,93,783.25,790.814031862745,1017
201313,852,"AP3.2",219,"galeao","2013-03-27",22.5714285714286,24.5895808323329,28,52.4285714285714,79.2382646240314,94.1428571428571,1011.25,830.426093164539,1016.71428571429
201314,932,"AP3.2",356,"galeao","2013-04-03",22.7142857142857,25.5585296422644,29.2857142857143,55.2857142857143,80.5959726759042,94,1011,590.313761985986,1016.28571428571
201315,1369,"AP3.2",360,"galeao","2013-04-10",22.8571428571429,25.6377296363183,29.4285714285714,48.8571428571429,74.0999019180471,90.8571428571429,1012.66666666667,925.157713704488,1016
201316,783,"AP3.2",328,"galeao","2013-04-17",20,22.9354890732711,26.7142857142857,48,72.8998700842962,90.7142857142857,1014.16666666667,840.80999091331,1017.71428571429
