"APS","SE","tweets","estacao","casos","temp.min","temp.max","umid.min","umid.max","Pop2010","Cli","Rtw","ptw1","Rtwlr","Rtwur","twgreat1","ac.twgreat1","Rt","pRt1","Rtlr","Rtur","pRti","Rti","Rtgreat1","ac.Rtgreat1","casos_est","inc","alertaCasos"
"AP2.2",201004,NA,"galeao",1,24,33.4285714285714,47.8571428571429,88.7142857142857,371120,3,NA,NA,NA,NA,NA,NA,0.857142857142857,0.38720703125,0.298419166155091,2.03723202467442,0.38720703125,NA,0,NA,1,0.269454623841345,0
"AP2.2",201005,NA,"galeao",5,25.1428571428571,36.4285714285714,38.1428571428571,85.2857142857143,371120,3,NA,NA,NA,NA,NA,NA,1.33333333333333,0.70947265625,0.444192764487385,2.84333663760297,0.70947265625,NA,0,NA,5,1.34727311920673,0
"AP2.2",201006,NA,"galeao",1,25,36.8571428571429,33.7142857142857,84.7142857142857,371120,3,NA,NA,NA,NA,NA,NA,0.875,0.395263671875,0.323582395000727,1.9850938382904,0.395263671875,NA,0,0,1,0.269454623841345,0
"AP2.2",201007,NA,"galeao",5,24.5714285714286,34.2857142857143,44.4285714285714,87.2857142857143,371120,3,NA,NA,NA,NA,NA,NA,1.57142857142857,0.833847045898437,0.571207834466102,3.1006821473091,0.833847045898437,NA,1,1,5,1.34727311920673,0
"AP2.2",201008,NA,"galeao",4,23.8571428571429,33,51,89,371120,3,NA,NA,NA,NA,NA,NA,0.909090909090909,0.411901473999024,0.384980185632609,1.8630191303583,0.411901473999024,NA,0,1,4,1.07781849536538,0
"AP2.2",201009,NA,"galeao",1,21.7142857142857,26.5714285714286,72.5714285714286,93.2857142857143,371120,2,NA,NA,NA,NA,NA,NA,1,0.5,0.410918380274882,2.04684763737729,0.5,NA,0,1,1,0.269454623841345,0
"AP2.2",201010,NA,"galeao",4,23.7142857142857,34,46.1428571428571,90.4285714285714,371120,2,NA,NA,NA,NA,NA,NA,0.9,0.407264709472656,0.366486455944996,1.89899937670228,0.407264709472656,NA,0,1,4,1.07781849536538,0
"AP2.2",201011,NA,"galeao",2,22.5714285714286,31.1428571428571,56.4285714285714,94.8571428571429,371120,2,NA,NA,NA,NA,NA,NA,0.777777777777778,0.303619384765625,0.299676725960619,1.77359744785752,0.303619384765625,NA,0,0,2,0.53890924768269,0
"AP2.2",201012,NA,"galeao",3,23.5714285714286,33.1428571428571,50.1428571428571,91.8571428571429,371120,3,NA,NA,NA,NA,NA,NA,1.28571428571429,0.696380615234375,0.460447005206012,2.67704040024947,0.696380615234375,NA,0,0,3,0.808363871524035,0
"AP2.2",201013,NA,"galeao",1,23.2857142857143,31.1428571428571,58.2857142857143,94.8571428571429,371120,3,NA,NA,NA,NA,NA,NA,0.666666666666667,0.21197509765625,0.253952204956345,1.60703220706562,0.21197509765625,NA,0,0,1,0.269454623841345,0
"AP2.2",201014,NA,"galeao",2,20,26,67.2857142857143,94.8571428571429,371120,2,NA,NA,NA,NA,NA,NA,1,0.5,0.327157822884961,2.34697897685057,0.5,NA,0,0,2,0.53890924768269,0
"AP2.2",201015,NA,"galeao",3,19.7142857142857,29,51,93.1428571428571,371120,1,NA,NA,NA,NA,NA,NA,1,0.5,0.327157822884961,2.34697897685057,0.5,NA,0,0,3,0.808363871524035,0
"AP2.2",201016,NA,"galeao",2,22.4285714285714,32.1428571428571,46.8571428571429,92.5714285714286,371120,1,NA,NA,NA,NA,NA,NA,1.16666666666667,0.61279296875,0.385268528705841,2.59559223110984,0.61279296875,NA,0,0,2,0.53890924768269,0
"AP2.2",201017,NA,"galeao",9,21.2857142857143,28.4285714285714,56.8571428571429,93.2857142857143,371120,1,NA,NA,NA,NA,NA,NA,2,0.942340850830078,0.739754778473644,3.73362010897018,0.942340850830078,NA,1,1,9,2.42509161457211,0
"AP2.2",201018,NA,"galeao",14,20.7142857142857,31.1428571428571,45.2857142857143,92.2857142857143,371120,1,NA,NA,NA,NA,NA,NA,1.78571428571429,0.963524305741885,0.877056357759358,3.00371883586216,0.963524305741885,NA,1,2,14,3.77236473377883,0
"AP2.2",201019,NA,"galeao",5,18.5714285714286,25.5714285714286,56.7142857142857,94,371120,0,NA,NA,NA,NA,NA,NA,1.12,0.661095680428769,0.638410039889339,1.80665130289178,0.661095680428769,NA,0,2,5,1.34727311920673,0
"AP2.2",201020,NA,"galeao",8,19.1428571428571,26.1428571428571,58.7142857142857,93.1428571428571,371120,0,NA,NA,NA,NA,NA,NA,0.964285714285714,0.445961575552375,0.559850028794301,1.55628364180933,0.445961575552375,NA,0,2,8,2.15563699073076,0
"AP2.2",201021,NA,"galeao",8,19,26.1428571428571,59.1428571428571,94,371120,0,NA,NA,NA,NA,NA,NA,0.777777777777778,0.190846698831607,0.438219052749997,1.31456190604534,0.190846698831607,NA,0,1,8,2.15563699073076,0
"AP2.2",201022,NA,"galeao",7,17.5714285714286,25,57,91.4285714285714,371120,0,NA,NA,NA,NA,NA,NA,1.0952380952381,0.619604178719327,0.592027553292051,1.83887969071748,0.619604178719327,NA,0,0,7,1.88618236688942,0
"AP2.2",201023,NA,"galeao",3,16,23.7142857142857,47.4285714285714,92.2857142857143,371120,0,NA,NA,NA,NA,NA,NA,0.782608695652174,0.214795253921694,0.421350811856733,1.37246075369115,0.214795253921694,NA,0,0,3,0.808363871524035,0
"AP2.2",201024,NA,"galeao",6,14.8571428571429,26.4285714285714,45.1428571428571,93.1428571428571,371120,0,NA,NA,NA,NA,NA,NA,0.888888888888889,0.364166240440682,0.4488707317972,1.61102910960645,0.364166240440682,NA,0,0,6,1.61672774304807,0
"AP2.2",201025,NA,"galeao",1,16.8571428571429,26.1428571428571,55.5714285714286,94,371120,0,NA,NA,NA,NA,NA,NA,0.625,0.114761471748352,0.292921183441098,1.28019049681115,0.114761471748352,NA,0,0,1,0.269454623841345,0
"AP2.2",201026,NA,"galeao",6,17.1428571428571,26.4285714285714,51.8571428571429,94.8571428571429,371120,0,NA,NA,NA,NA,NA,NA,1.3,0.738266468048096,0.546226522305846,2.48830052447071,0.738266468048096,NA,0,0,6,1.61672774304807,0
"AP2.2",201027,NA,"galeao",2,16.5714285714286,27.2857142857143,47.5714285714286,93.1428571428571,371120,0,NA,NA,NA,NA,NA,NA,0.692307692307692,0.191655158996582,0.304668859363088,1.46482974309073,0.191655158996582,NA,0,0,2,0.53890924768269,0
"AP2.2",201028,NA,"galeao",1,19.4285714285714,26.4285714285714,60.5714285714286,91.7142857142857,371120,0,NA,NA,NA,NA,NA,NA,1,0.5,0.393166142957291,2.10458006553556,0.5,NA,0,0,1,0.269454623841345,0
"AP2.2",201029,NA,"galeao",2,18.2857142857143,27,51.2857142857143,90.5714285714286,371120,0,NA,NA,NA,NA,NA,NA,0.555555555555556,0.1334228515625,0.209169160880283,1.439469217507,0.1334228515625,NA,0,0,2,0.53890924768269,0
"AP2.2",201030,NA,"galeao",1,18,28.2857142857143,43.1428571428571,91.4285714285714,371120,0,NA,NA,NA,NA,NA,NA,0.8,0.36328125,0.237979898858476,2.16678570858664,0.36328125,NA,0,0,1,0.269454623841345,0
"AP2.2",201031,NA,"galeao",8,18.2857142857143,25.5714285714286,56.7142857142857,90.5714285714286,371120,0,NA,NA,NA,NA,NA,NA,2.75,0.9713134765625,0.768341690086554,5.13926786141282,0.9713134765625,NA,1,1,8,2.15563699073076,0
"AP2.2",201032,NA,"galeao",2,17,25.4285714285714,48.7142857142857,86.8571428571429,371120,0,NA,NA,NA,NA,NA,NA,1,0.5,0.427087623270201,1.99662982400908,0.5,NA,0,1,2,0.53890924768269,0
"AP2.2",201033,NA,"galeao",2,14.1428571428571,23.2857142857143,44.8571428571429,89.7142857142857,371120,0,NA,NA,NA,NA,NA,NA,1.09090909090909,0.584094047546386,0.469500256490994,2.12992428901726,0.584094047546386,NA,0,1,2,0.53890924768269,0
"AP2.2",201034,NA,"galeao",4,16.8571428571429,31,34,90.5714285714286,371120,0,NA,NA,NA,NA,NA,NA,0.666666666666667,0.179641723632813,0.283856755563522,1.46344018273669,0.179641723632813,NA,0,1,4,1.07781849536538,0
"AP2.2",201035,NA,"galeao",3,19.1428571428571,30,39.7142857142857,89.7142857142857,371120,0,NA,NA,NA,NA,NA,NA,1.125,0.598190307617187,0.424109568751388,2.35788124975364,0.598190307617187,NA,0,0,3,0.808363871524035,0
"AP2.2",201036,NA,"galeao",3,18,24.7142857142857,55.5714285714286,89.8571428571429,371120,0,NA,NA,NA,NA,NA,NA,1.11111111111111,0.592735290527344,0.440668934493613,2.26927727762143,0.592735290527344,NA,0,0,3,0.808363871524035,0
"AP2.2",201037,NA,"galeao",4,18.2857142857143,29.4285714285714,42.7142857142857,88.2857142857143,371120,0,NA,NA,NA,NA,NA,NA,1,0.5,0.410918380274882,2.04684763737729,0.5,NA,0,0,4,1.07781849536538,0
"AP2.2",201038,NA,"galeao",2,18.8571428571429,28.1428571428571,47.7142857142857,89.2857142857143,371120,0,NA,NA,NA,NA,NA,NA,0.9,0.407264709472656,0.366486455944996,1.89899937670228,0.407264709472656,NA,0,0,2,0.53890924768269,0
"AP2.2",201039,NA,"galeao",5,21.1428571428571,26.2857142857143,67,91.5714285714286,371120,0,NA,NA,NA,NA,NA,NA,1.22222222222222,0.676197052001953,0.488556149338668,2.43357330312422,0.676197052001953,NA,0,0,5,1.34727311920673,0
"AP2.2",201040,NA,"galeao",3,19.7142857142857,26.4285714285714,56,87,371120,0,NA,NA,NA,NA,NA,NA,0.909090909090909,0.411901473999024,0.384980185632609,1.8630191303583,0.411901473999024,NA,0,0,3,0.808363871524035,0
"AP2.2",201041,NA,"galeao",2,17.4285714285714,26.1428571428571,46.7142857142857,88.1428571428571,371120,0,NA,NA,NA,NA,NA,NA,1,0.5,0.410918380274882,2.04684763737729,0.5,NA,0,0,2,0.53890924768269,0
"AP2.2",201042,NA,"galeao",3,19.7142857142857,26.4285714285714,54.8571428571429,87.5714285714286,371120,0,NA,NA,NA,NA,NA,NA,0.8,0.314529418945312,0.322509677706836,1.75067626818299,0.314529418945312,NA,0,0,3,0.808363871524035,0
"AP2.2",201043,NA,"galeao",3,20.1428571428571,28,52.2857142857143,92.2857142857143,371120,0,NA,NA,NA,NA,NA,NA,1,0.5,0.373546846699366,2.17180259333554,0.5,NA,0,0,3,0.808363871524035,0
"AP2.2",201044,NA,"galeao",3,21,28.4285714285714,55.1428571428571,87.8571428571429,371120,0,NA,NA,NA,NA,NA,NA,1.125,0.598190307617187,0.424109568751388,2.35788124975364,0.598190307617187,NA,0,0,3,0.808363871524035,0
"AP2.2",201045,NA,"galeao",5,21,26.7142857142857,58.8571428571429,87.5714285714286,371120,0,NA,NA,NA,NA,NA,NA,1.22222222222222,0.676197052001953,0.488556149338668,2.43357330312422,0.676197052001953,NA,0,0,5,1.34727311920673,0
"AP2.2",201046,NA,"galeao",3,20,26.2857142857143,64,89.7142857142857,371120,0,NA,NA,NA,NA,NA,NA,1,0.5,0.427087623270201,1.99662982400908,0.5,NA,0,0,3,0.808363871524035,0
"AP2.2",201047,NA,"galeao",7,22.7142857142857,28.8571428571429,63.7142857142857,93.2857142857143,371120,1,NA,NA,NA,NA,NA,NA,1.36363636363636,0.787821888923645,0.598142193221019,2.52835642271224,0.787821888923645,NA,0,0,7,1.88618236688942,0
"AP2.2",201048,NA,"galeao",3,24.2857142857143,32.4285714285714,53.1428571428571,88,371120,2,NA,NA,NA,NA,NA,NA,0.866666666666667,0.350554019212723,0.410317533412191,1.65515581152157,0.350554019212723,NA,0,0,3,0.808363871524035,0
"AP2.2",201049,NA,"galeao",4,23.8571428571429,30.8571428571429,58,91.1428571428571,371120,3,NA,NA,NA,NA,NA,NA,1.07692307692308,0.577490508556366,0.493888441997286,2.02474873871516,0.577490508556366,NA,0,0,4,1.07781849536538,0
"AP2.2",201050,NA,"galeao",7,23.7142857142857,32.1428571428571,55.8571428571429,90.4285714285714,371120,3,NA,NA,NA,NA,NA,NA,1,0.5,0.468159218190579,1.87822122835493,0.5,NA,0,0,7,1.88618236688942,0
"AP2.2",201051,NA,"galeao",8,24,31.5714285714286,54.8571428571429,90.4285714285714,371120,3,NA,NA,NA,NA,NA,NA,1.35714285714286,0.811457206262276,0.652576855388449,2.3912890130314,0.811457206262276,NA,1,1,8,2.15563699073076,0
"AP2.2",201052,NA,"galeao",6,22.8571428571429,28.5714285714286,60.4285714285714,94.1428571428571,371120,3,NA,NA,NA,NA,NA,NA,1.10526315789474,0.625370687619579,0.579523104408474,1.89342162324302,0.625370687619579,NA,0,1,6,1.61672774304807,0
"AP2.2",201101,NA,"galeao",14,23.5714285714286,30.7142857142857,59.2857142857143,90.1428571428571,371120,3,NA,NA,NA,NA,NA,NA,1.33333333333333,0.843836596263365,0.732579273465854,2.1684143675076,0.843836596263365,NA,1,2,14,3.77236473377883,0
"AP2.2",201102,NA,"galeao",15,24.1428571428571,32.8571428571429,50.4285714285714,91,371120,3,NA,NA,NA,NA,NA,NA,1.25,0.812924143797602,0.741408578228633,1.94137957504961,0.812924143797602,NA,1,3,15,4.04181935762018,0
"AP2.2",201103,60,"galeao",12,24.8571428571429,33.8571428571429,49.5714285714286,90.2857142857143,371120,3,NA,NA,NA,NA,NA,NA,1.17142857142857,0.755658514548427,0.731354479206512,1.76141195016682,0.755658514548427,NA,0,2,12,3.23345548609614,0
"AP2.2",201104,73,"galeao",26,24.4285714285714,35,38.5714285714286,84.1428571428571,371120,3,NA,NA,NA,NA,NA,NA,1.29268292682927,0.893423499515546,0.842694832260702,1.87082048154519,0.893423499515546,NA,1,3,26,7.00582021987497,0
"AP2.2",201105,108,"galeao",36,24.8571428571429,33.8571428571429,45.1428571428571,84.1428571428571,371120,3,NA,NA,NA,NA,NA,NA,1.39622641509434,0.96953087369217,0.963931130756686,1.92845376087153,0.96953087369217,NA,1,3,36,9.70036645828842,0
"AP2.2",201106,203,"galeao",55,24.7142857142857,35.5714285714286,37.7142857142857,82.5714285714286,371120,3,1.59336099585062,0.999999995520468,1.34942991664612,1.86003736597013,1,NA,1.58108108108108,0.999131066538064,1.16444609037565,2.06961478073069,0.999131066538064,NA,1,3,55,14.820004311274,0
"AP2.2",201107,218,"galeao",62,24.2857142857143,34,39.2857142857143,81,371120,3,1.37760416666667,0.999999249846748,1.20434609288183,1.56534123376812,1,NA,1.30769230769231,0.986010099298498,1.01912514926564,1.64312427183447,0.986010099298498,NA,1,4,62,16.7061866781634,0
"AP2.2",201108,248,"galeao",69,24.4285714285714,33.4285714285714,43.8571428571429,85.4285714285714,371120,3,1.26465028355388,0.999974485769469,1.12599874039363,1.41388283807023,1,NA,1.2156862745098,0.963748660181994,0.975334317760112,1.49223881954923,0.963748660181994,NA,1,4,69,18.5923690450528,0
"AP2.2",201109,251,"galeao",58,23,28,63.7142857142857,91.1428571428571,371120,3,1.07174887892377,0.901445774013223,0.963186407727271,1.18875185213511,1,4,1.01612903225806,0.561625779768841,0.826287602194318,1.23611495772758,0.561625779768841,NA,0,3,58,15.628368182798,0
"AP2.2",201110,196,"galeao",51,22.7142857142857,28,66.5714285714286,93.2857142857143,371120,3,0.96931659693166,0.279053490382482,0.872231635689499,1.07431080905946,0,3,0.941798941798942,0.282682490532064,0.76449895945721,1.14887096610817,0.282682490532064,NA,0,2,51,13.7421858159086,0
"AP2.2",201111,324,"galeao",90,23.1428571428571,30.2857142857143,57,91.1428571428571,371120,3,1.10935251798561,0.976480362246709,0.999817521085775,1.22700130552037,1,3,1.11797752808989,0.86060311893694,0.908651710125217,1.35863748775577,0.86060311893694,NA,1,2,90,24.2509161457211,0
"AP2.2",201112,695,"galeao",179,22.7142857142857,29.7142857142857,57.1428571428571,92.5714285714286,371120,3,1.57587548638132,1,1.43748239582665,1.7214507692691,1,3,1.60804020100503,0.999999953584691,1.33904380734211,1.90448439850333,0.999999953584691,NA,1,2,179,48.2323776676008,0
"AP2.2",201113,800,"galeao",191,23.4285714285714,30.4285714285714,60.8571428571429,92.5714285714286,371120,3,1.49711934156379,1,1.39079602806643,1.60802150809659,1,3,1.4375,0.999999753655823,1.24179388931197,1.65050974386982,0.999999753655823,NA,1,3,191,51.4658331536969,0
"AP2.2",201114,789,"galeao",300,22.1428571428571,28.8571428571429,61.7142857142857,90.2857142857143,371120,3,1.25563496426608,0.999999999999818,1.17988298072324,1.33447671040928,1,4,1.45652173913043,0.999999999816755,1.29013233845279,1.63497400659686,0.999999999816755,NA,1,4,300,80.8363871524035,0
"AP2.2",201115,808,"galeao",285,23.1428571428571,32,51.8571428571429,91.7142857142857,371120,3,1.04947460595447,0.950716765056587,0.990588797559446,1.11084130668012,1,4,1.15820895522388,0.997361340138893,1.04285096320121,1.28196602614494,0.997361340138893,NA,1,4,285,76.7945677947834,0
"AP2.2",201116,639,"galeao",240,22.4285714285714,31.5714285714286,48,91.8571428571429,371120,3,0.932832707551106,0.00899564689238497,0.880278744164479,0.987761182826205,0,3,1.06314432989691,0.88971839963898,0.962686702661596,1.17088481930573,0.88971839963898,NA,1,4,240,64.6691097219228,0
"AP2.2",201117,621,"galeao",235,20.7142857142857,27.1428571428571,64.2857142857143,94.8571428571429,371120,2,0.924865831842576,0.00521318360967782,0.870849567637148,0.981428173541588,0,2,0.921212121212121,0.051199833328419,0.833939362782519,1.01537456866694,0.051199833328419,NA,0,3,235,63.3218366027161,0
"AP2.2",201118,526,"galeao",228,20.7142857142857,28.1428571428571,54.4285714285714,92.4285714285714,371120,1,0.863636363636364,2.74669330280197e-06,0.810349386644845,0.919682406458317,0,1,0.925,0.0680015794794834,0.833939526825823,1.0235365560991,0.0680015794794834,NA,0,2,228,61.4356542358267,0
"AP2.2",201119,671,"galeao",158,20.1428571428571,25.8571428571429,58.8571428571429,91.4285714285714,371120,0,1.01791713325868,0.70301865766888,0.953062905266105,1.0859468799008,0,0,0.883357041251778,0.0120667975745481,0.792125095123343,0.982682504090562,0.0120667975745481,NA,0,1,158,42.5738305669325,0
"AP2.2",201120,450,"galeao",122,17.7142857142857,24,60.4285714285714,93.1428571428571,371120,0,0.905940594059406,0.00183082356635289,0.847122375004666,0.967891811133358,0,0,0.818035426731079,0.000379815041988585,0.726769247844262,0.918483673696604,0.000379815041988585,NA,0,0,122,32.8734641086441,0
"AP2.2",201121,289,"galeao",96,17,26.5714285714286,48.8571428571429,92.2857142857143,371120,0,0.856102003642987,8.96525537541493e-06,0.796972209436093,0.918696186342903,0,0,0.740157480314961,4.29209316765711e-06,0.647134057339813,0.844431872956724,4.29209316765711e-06,NA,0,0,96,25.8676438887691,0
"AP2.2",201122,244,"galeao",72,18,24.5714285714286,54.2857142857143,89,371120,0,0.697163120567376,0,0.642426056765537,0.755970475034676,0,0,0.771276595744681,0.000420111553827152,0.660804093334065,0.896909830944359,0.000420111553827152,NA,0,0,72,19.4007329165768,0
"AP2.2",201123,159,"galeao",37,15.7142857142857,24,51.7142857142857,90.5714285714286,371120,0,0.703967446592065,5.01376717920721e-13,0.638426049524989,0.775342234141161,0,0,0.706896551724138,6.323934140684e-05,0.590369041480599,0.843102506700069,6.323934140684e-05,NA,0,0,37,9.96982108212977,0
"AP2.2",201124,152,"galeao",26,16,24.5714285714286,48.7142857142857,93.1428571428571,371120,0,0.802023121387283,5.12014949285433e-05,0.716620639613181,0.895673601100295,0,0,0.658536585365854,6.8188127417157e-05,0.529388787643075,0.815504762344253,6.8188127417157e-05,NA,0,0,26,7.00582021987497,0
"AP2.2",201125,130,"galeao",19,17.5714285714286,26.5714285714286,53.5714285714286,92.2857142857143,371120,0,0.794594594594595,0.000148609959991775,0.700445887843513,0.899022714878224,0,0,0.607407407407407,0.000145452077578212,0.46162525469046,0.795340413080984,0.000145452077578212,NA,0,0,19,5.11963785298556,0
"AP2.2",201126,174,"galeao",21,17,25.4285714285714,54.7142857142857,90.8571428571429,371120,0,1.03401360544218,0.691842536196547,0.905284605483702,1.17554203400411,0,0,0.804878048780488,0.0933826849060083,0.579190091318426,1.09864028796386,0.0933826849060083,NA,0,0,21,5.65854710066825,0
"AP2.2",201127,109,"galeao",15,15.5714285714286,21.1428571428571,62.2857142857143,92.2857142857143,371120,0,0.905701754385965,0.0721899254755773,0.791483903851018,1.03236478513451,0,0,0.833333333333333,0.157651650416129,0.57898652625,1.17160886115628,0.157651650416129,NA,0,0,15,4.04181935762018,0
"AP2.2",201128,89,"galeao",8,15.5714285714286,27.5714285714286,39.4285714285714,94.8571428571429,371120,0,0.900726392251816,0.0715336424559954,0.781565566310013,1.03362394340834,0,0,0.8,0.133202797205596,0.535065248089324,1.1652337639015,0.133202797205596,NA,0,0,8,2.15563699073076,0
"AP2.2",201129,95,"galeao",7,18.8571428571429,26.7142857142857,55.1428571428571,89.7142857142857,371120,0,0.787634408602151,0.00107372982928211,0.6748126810634,0.91576874725153,0,0,0.681818181818182,0.0503218387601179,0.428736068617933,1.06016048173126,0.0503218387601179,NA,0,0,7,1.88618236688942,0
"AP2.2",201130,76,"galeao",8,16.5714285714286,27,43.2857142857143,90.8571428571429,371120,0,0.887372013651877,0.0800434481580833,0.749112352250941,1.04496274422862,0,0,0.766666666666667,0.165874881684746,0.443866999473447,1.26840376434668,0.165874881684746,NA,0,0,8,2.15563699073076,0
"AP2.2",201131,56,"galeao",1,17.8571428571429,25.2857142857143,51.1428571428571,86.7142857142857,371120,0,0.873076923076923,0.0671668693774237,0.728813519660367,1.03911760265248,0,0,0.695652173913043,0.127937539771665,0.370077201254329,1.2517475135852,0.127937539771665,NA,0,0,1,0.269454623841345,0
"AP2.2",201132,57,"galeao",2,18.4285714285714,27.8571428571429,48.8571428571429,90,371120,0,0.832599118942731,0.0310012906844516,0.684677856329885,1.0054773179397,0,0,0.6875,0.163469791412354,0.325338802625262,1.37040077255312,0.163469791412354,NA,0,0,2,0.53890924768269,0
"AP2.2",201133,75,"galeao",1,19.1428571428571,30.4285714285714,38.4285714285714,85.4285714285714,371120,0,0.994708994708995,0.479439797674986,0.809459791683348,1.20965906053288,0,0,0.363636363636364,0.0286865234375,0.143851490831191,1.04930356049545,0.0286865234375,NA,0,0,1,0.269454623841345,0
"AP2.2",201134,43,"galeao",3,18.4285714285714,24.4285714285714,61,89,371120,0,0.930851063829787,0.247246447249218,0.754775987372857,1.13686944945097,0,0,1.5,0.74609375,0.405697517023487,3.34102122574435,0.74609375,NA,0,0,3,0.808363871524035,0
"AP2.2",201135,91,"galeao",1,17.8571428571429,28,35.2857142857143,83.7142857142857,371120,0,1.19428571428571,0.958901894941165,0.971580267669979,1.44874223234355,1,1,0.833333333333333,0.376953125,0.270110177599212,2.09722403478652,0.376953125,NA,0,0,1,0.269454623841345,0
"AP2.2",201136,58,"galeao",4,17,28.5714285714286,42.7142857142857,87.4285714285714,371120,0,0.91866028708134,0.197676377004529,0.75264310780223,1.11165916329819,0,1,1.6,0.80615234375,0.490862104997498,3.35099120101519,0.80615234375,NA,1,1,4,1.07781849536538,0
"AP2.2",201137,59,"galeao",2,18.7142857142857,23.8571428571429,58.1428571428571,86,371120,0,1.08333333333333,0.788417191987562,0.886276446124197,1.3095155759566,0,1,0.875,0.395263671875,0.323582395000727,1.9850938382904,0.395263671875,NA,0,1,2,0.53890924768269,0
"AP2.2",201138,42,"galeao",11,18,27.7142857142857,43.8571428571429,85.1428571428571,371120,0,0.764423076923077,0.00516572981939334,0.620446997249201,0.935694689587534,0,1,2.42857142857143,0.982655167579651,0.910159810052859,4.36461519131136,0.982655167579651,NA,1,2,11,2.9640008622548,0
"AP2.2",201139,54,"galeao",5,18.2857142857143,28,43.2857142857143,85.8571428571429,371120,0,0.974842767295597,0.410586720692279,0.777683035231559,1.20725745859164,0,0,1.05882352941176,0.567916879779659,0.533277196499892,1.87519737683027,0.567916879779659,NA,0,2,5,1.34727311920673,0
"AP2.2",201140,68,"galeao",6,20.2857142857143,27.2857142857143,54.7142857142857,86,371120,0,1.05806451612903,0.693078606468064,0.844902738632608,1.30723600418167,0,0,1.22222222222222,0.73880130975158,0.635248427338799,2.08057980669816,0.73880130975158,NA,0,1,6,1.61672774304807,0
"AP2.2",201141,61,"galeao",12,21.8571428571429,30.7142857142857,50.5714285714286,90.2857142857143,371120,0,1.11585365853659,0.846480796930224,0.898870320933556,1.36680807329747,0,0,1.04545454545455,0.559802089359663,0.570791467279165,1.75195330926507,0.559802089359663,NA,0,1,12,3.23345548609614,0
"AP2.2",201142,88,"galeao",12,18,23,62.4285714285714,90.7142857142857,371120,0,1.18579234972678,0.95569764802551,0.968898448502549,1.43308131018499,1,1,1.30434782608696,0.834125118315254,0.734970785738335,2.09067251491434,0.834125118315254,NA,1,1,12,3.23345548609614,0
"AP2.2",201143,101,"galeao",19,20.7142857142857,30.5714285714286,45.7142857142857,84.4285714285714,371120,0,1.15207373271889,0.936875331864203,0.956283268860791,1.37359368279272,1,2,1.43333333333333,0.93754089981568,0.874146851866676,2.16139585209212,0.93754089981568,NA,1,2,19,5.11963785298556,0
"AP2.2",201144,81,"galeao",7,17.7142857142857,24.2857142857143,52.4285714285714,86.7142857142857,371120,0,1.08,0.80999282740022,0.906017725909664,1.27642113800432,0,2,0.883720930232558,0.288215313094198,0.56578114960619,1.32790397034524,0.288215313094198,NA,0,2,7,1.88618236688942,0
"AP2.2",201145,82,"galeao",15,20.1428571428571,29.1428571428571,49.2857142857143,85.8571428571429,371120,0,0.977777777777778,0.397489412247175,0.822747619738911,1.15369146850855,0,2,1.07894736842105,0.632828983485075,0.682498469021544,1.61524372906228,0.632828983485075,NA,0,2,15,4.04181935762018,0
"AP2.2",201146,85,"galeao",6,20.7142857142857,25,64.7142857142857,91.5714285714286,371120,0,0.939393939393939,0.23955324209488,0.787636658414103,1.112540413394,0,1,0.682926829268293,0.0571271534249619,0.422591661934202,1.07726844484048,0.0571271534249619,NA,0,1,6,1.61672774304807,0
"AP2.2",201147,71,"galeao",14,20.7142857142857,28,56,89.2857142857143,371120,0,0.959677419354839,0.324909216322279,0.800798249658477,1.14129312314107,0,0,1.25,0.812924143797602,0.741408578228633,1.94137957504961,0.812924143797602,NA,1,1,14,3.77236473377883,0
"AP2.2",201148,97,"galeao",10,21.2857142857143,27.5714285714286,58,90.7142857142857,371120,0,1.06302521008403,0.750977261505723,0.887280504489407,1.26234586545963,0,0,0.857142857142857,0.266154388013922,0.521589518329909,1.34639451821374,0.266154388013922,NA,0,1,10,2.69454623841345,0
"AP2.2",201149,78,"galeao",15,22.4285714285714,28,63.2857142857143,87.7142857142857,371120,1,0.972332015810277,0.376901026934973,0.813264516256406,1.15367861467357,0,0,1.3,0.862504801914499,0.787341500151031,1.98355361667878,0.862504801914499,NA,1,2,15,4.04181935762018,0
"AP2.2",201150,98,"galeao",22,22.4285714285714,30.4285714285714,52.2857142857143,90.1428571428571,371120,2,1.10975609756098,0.882265691842079,0.930574676496788,1.3117079647826,0,0,1.20512820512821,0.807165289940361,0.77316485591638,1.77226652261335,0.807165289940361,NA,1,3,22,5.92800172450959,0
"AP2.2",201151,107,"galeao",22,23,34.1428571428571,40,86.2857142857143,371120,3,1.03663003663004,0.664371668316236,0.875036839831015,1.21882721383403,0,0,1.25531914893617,0.879284141217411,0.840742047721415,1.78292875113052,0.879284141217411,NA,1,3,22,5.92800172450959,0
"AP2.2",201152,61,"galeao",25,22.1428571428571,27.4285714285714,65.5714285714286,90.2857142857143,371120,3,0.939929328621908,0.233872942994857,0.792917943393306,1.10690496200345,0,0,1.16949152542373,0.812521474659335,0.814967288010812,1.61560391142169,0.812521474659335,NA,1,4,25,6.73636559603363,0
"AP2.2",201201,140,"galeao",43,21.8571428571429,28.8571428571429,59.5714285714286,91.8571428571429,371120,2,1.15789473684211,0.960379420857488,0.979083320081028,1.35773700613785,1,1,1.30434782608696,0.952762732389034,0.940428534576245,1.74643984744397,0.952762732389034,NA,1,4,43,11.5865488251778,0
